Year,UNIT_MEASURE,Regions,Sex,Area,Age,Value
2017,Percent,,,,35-44,15.0
2017,Percent,,,,45-54,15.0
2017,Percent,,,,55-64,20.9
2017,Percent,,,,65 and older,48.0
2017,Percent,Akmola,,,Y15,100.0
2017,Percent,Akmola,,,16-24,19.8
2017,Percent,Akmola,,,25-28,15.7
2017,Percent,Akmola,,,29-34,15.3
2017,Percent,Akmola,,,35-44,14.8
2017,Percent,Akmola,,,45-54,16.0
2017,Percent,Akmola,,,55-64,17.0
2017,Percent,Akmola,,,65 and older,27.2
2017,Percent,Aktobe,,,16-24,6.4
2017,Percent,Aktobe,,,25-28,9.3
2017,Percent,Aktobe,,,29-34,9.5
2017,Percent,Aktobe,,,35-44,7.4
2017,Percent,Aktobe,,,45-54,8.6
2017,Percent,Aktobe,,,55-64,8.1
2017,Percent,Aktobe,,,65 and older,17.6
2017,Percent,Almaty,,,16-24,14.9
2017,Percent,Almaty,,,25-28,16.6
2017,Percent,Almaty,,,29-34,17.2
2017,Percent,Almaty,,,35-44,19.6
2017,Percent,Almaty,,,45-54,19.6
2017,Percent,Almaty,,,55-64,21.5
2017,Percent,Almaty,,,65 and older,11.7
2017,Percent,Atyrau,,,16-24,10.4
2017,Percent,Atyrau,,,25-28,4.9
2017,Percent,Atyrau,,,29-34,5.3
2017,Percent,Atyrau,,,35-44,7.9
2017,Percent,Atyrau,,,45-54,5.8
2017,Percent,Atyrau,,,55-64,6.6
2017,Percent,Atyrau,,,65 and older,11.7
2017,Percent,Batys Kazakhstan,,,16-24,30.7
2017,Percent,Batys Kazakhstan,,,25-28,26.5
2017,Percent,Batys Kazakhstan,,,29-34,26.5
2017,Percent,Batys Kazakhstan,,,35-44,27.0
2017,Percent,Batys Kazakhstan,,,45-54,31.6
2017,Percent,Batys Kazakhstan,,,55-64,36.7
2017,Percent,Zhambyl,,,16-24,38.8
2017,Percent,Zhambyl,,,25-28,28.7
2017,Percent,Zhambyl,,,29-34,24.7
2017,Percent,Zhambyl,,,35-44,23.9
2017,Percent,Zhambyl,,,45-54,26.7
2017,Percent,Zhambyl,,,55-64,43.6
2017,Percent,Zhambyl,,,65 and older,57.9
2017,Percent,Karagandy,,,Y15,100.0
2017,Percent,Karagandy,,,16-24,23.1
2017,Percent,Karagandy,,,25-28,16.3
2017,Percent,Karagandy,,,29-34,15.7
2017,Percent,Karagandy,,,35-44,15.1
2017,Percent,Karagandy,,,45-54,14.1
2017,Percent,Karagandy,,,55-64,16.7
2017,Percent,Karagandy,,,65 and older,47.6
2017,Percent,Kostanay,,,Y15,100.0
2017,Percent,Kostanay,,,16-24,35.1
2017,Percent,Kostanay,,,25-28,27.9
2017,Percent,Kostanay,,,29-34,25.2
2017,Percent,Kostanay,,,35-44,19.6
2017,Percent,Kostanay,,,45-54,23.1
2017,Percent,Kostanay,,,55-64,34.2
2017,Percent,Kostanay,,,65 and older,91.9
2017,Percent,Kyzylorda,,,16-24,16.9
2017,Percent,Kyzylorda,,,25-28,14.4
2017,Percent,Kyzylorda,,,29-34,13.8
2017,Percent,Kyzylorda,,,35-44,13.5
2017,Percent,Kyzylorda,,,45-54,11.2
2017,Percent,Kyzylorda,,,55-64,12.3
2017,Percent,Kyzylorda,,,65 and older,26.6
2017,Percent,Mangistau,,,16-24,4.6
2017,Percent,Mangistau,,,25-28,2.4
2017,Percent,Mangistau,,,29-34,2.2
2017,Percent,Mangistau,,,35-44,2.0
2017,Percent,Mangistau,,,45-54,2.3
2017,Percent,Mangistau,,,55-64,1.7
2017,Percent,Ontustik Kazakhstan,,,16-24,9.1
2017,Percent,Ontustik Kazakhstan,,,25-28,6.1
2017,Percent,Ontustik Kazakhstan,,,29-34,5.9
2017,Percent,Ontustik Kazakhstan,,,35-44,6.6
2017,Percent,Ontustik Kazakhstan,,,45-54,5.4
2017,Percent,Ontustik Kazakhstan,,,55-64,6.8
2017,Percent,Pavlodar,,,16-24,25.5
2017,Percent,Pavlodar,,,25-28,18.2
2017,Percent,Pavlodar,,,29-34,18.0
2017,Percent,Pavlodar,,,35-44,17.4
2017,Percent,Pavlodar,,,45-54,17.3
2017,Percent,Pavlodar,,,55-64,32.3
2017,Percent,Pavlodar,,,65 and older,99.5
2017,Percent,Soltustik Kazakhstan,,,Y15,100.0
2017,Percent,Soltustik Kazakhstan,,,16-24,26.7
2017,Percent,Soltustik Kazakhstan,,,25-28,15.5
2017,Percent,Soltustik Kazakhstan,,,29-34,16.7
2017,Percent,Soltustik Kazakhstan,,,35-44,18.8
2017,Percent,Soltustik Kazakhstan,,,45-54,20.8
2017,Percent,Soltustik Kazakhstan,,,55-64,36.3
2017,Percent,Soltustik Kazakhstan,,,65 and older,91.2
2017,Percent,Shygys Kazakhstan,,,Y15,100.0
2017,Percent,Shygys Kazakhstan,,,16-24,18.5
2017,Percent,Shygys Kazakhstan,,,25-28,11.4
2017,Percent,Shygys Kazakhstan,,,29-34,12.8
2017,Percent,Shygys Kazakhstan,,,35-44,14.0
2017,Percent,Shygys Kazakhstan,,,45-54,15.3
2017,Percent,Shygys Kazakhstan,,,55-64,19.4
2017,Percent,Shygys Kazakhstan,,,65 and older,60.4
2017,Percent,Nur-Sultan city,,,16-24,21.9
2017,Percent,Nur-Sultan city,,,25-28,22.6
2017,Percent,Nur-Sultan city,,,29-34,30.8
2017,Percent,Nur-Sultan city,,,35-44,30.9
2017,Percent,Nur-Sultan city,,,45-54,14.9
2017,Percent,Nur-Sultan city,,,55-64,9.6
2017,Percent,Nur-Sultan city,,,65 and older,7.6
2017,Percent,Almaty city,,,16-24,11.9
2017,Percent,Almaty city,,,25-28,8.8
2017,Percent,Almaty city,,,29-34,11.4
2017,Percent,Almaty city,,,35-44,10.3
2017,Percent,Almaty city,,,45-54,9.7
2017,Percent,Almaty city,,,55-64,11.0
2017,Percent,Almaty city,,,65 and older,1.3
2018,Percent,,,,,14.9
2018,Percent,Akmola,,,,17.0
2018,Percent,Aktobe,,,,8.0
2018,Percent,Almaty,,,,17.7
2018,Percent,Atyrau,,,,5.6
2018,Percent,Batys Kazakhstan,,,,29.8
2018,Percent,Zhambyl,,,,32.1
2018,Percent,Karagandy,,,,17.8
2018,Percent,Kostanay,,,,22.4
2018,Percent,Kyzylorda,,,,11.6
2018,Percent,Mangistau,,,,3.0
2018,Percent,Pavlodar,,,,12.6
2018,Percent,Soltustik Kazakhstan,,,,23.0
2018,Percent,Turkistan,,,,8.8
2018,Percent,Shygys Kazakhstan,,,,11.8
2018,Percent,Nur-Sultan city,,,,16.6
2018,Percent,Almaty city,,,,10.9
2018,Percent,Shymkent city,,,,4.5
2018,Percent,,Male,,,15.1
2018,Percent,Akmola,Male,,,16.9
2018,Percent,Aktobe,Male,,,7.6
2018,Percent,Almaty,Male,,,18.4
2018,Percent,Atyrau,Male,,,5.0
2018,Percent,Batys Kazakhstan,Male,,,30.7
2018,Percent,Zhambyl,Male,,,33.6
2018,Percent,Karagandy,Male,,,17.9
2018,Percent,Kostanay,Male,,,22.3
2018,Percent,Kyzylorda,Male,,,11.0
2018,Percent,Mangistau,Male,,,2.5
2018,Percent,Pavlodar,Male,,,11.6
2018,Percent,Soltustik Kazakhstan,Male,,,20.8
2018,Percent,Turkistan,Male,,,11.2
2018,Percent,Shygys Kazakhstan,Male,,,11.7
2018,Percent,Nur-Sultan city,Male,,,16.0
2018,Percent,Almaty city,Male,,,11.4
2018,Percent,Shymkent city,Male,,,4.6
2018,Percent,,Female,,,14.7
2018,Percent,Akmola,Female,,,17.1
2018,Percent,Aktobe,Female,,,8.5
2018,Percent,Almaty,Female,,,17.0
2018,Percent,Atyrau,Female,,,6.3
2018,Percent,Batys Kazakhstan,Female,,,28.9
2018,Percent,Zhambyl,Female,,,30.5
2018,Percent,Karagandy,Female,,,17.7
2018,Percent,Kostanay,Female,,,22.5
2018,Percent,Kyzylorda,Female,,,12.2
2018,Percent,Mangistau,Female,,,3.6
2018,Percent,Pavlodar,Female,,,13.6
2018,Percent,Soltustik Kazakhstan,Female,,,25.4
2018,Percent,Turkistan,Female,,,6.0
2018,Percent,Shygys Kazakhstan,Female,,,12.0
2018,Percent,Nur-Sultan city,Female,,,17.2
2018,Percent,Almaty city,Female,,,10.4
2018,Percent,Shymkent city,Female,,,4.4
2018,Percent,,,Population of urban areas,,10.4
2018,Percent,Akmola,,Population of urban areas,,12.3
2018,Percent,Aktobe,,Population of urban areas,,3.4
2018,Percent,Almaty,,Population of urban areas,,18.6
2018,Percent,Atyrau,,Population of urban areas,,4.0
2018,Percent,Batys Kazakhstan,,Population of urban areas,,13.6
2018,Percent,Zhambyl,,Population of urban areas,,17.9
2018,Percent,Karagandy,,Population of urban areas,,17.3
2018,Percent,Kostanay,,Population of urban areas,,9.0
2018,Percent,Kyzylorda,,Population of urban areas,,6.9
2018,Percent,Mangistau,,Population of urban areas,,2.7
2018,Percent,Pavlodar,,Population of urban areas,,4.4
2018,Percent,Soltustik Kazakhstan,,Population of urban areas,,9.8
2018,Percent,Turkistan,,Population of urban areas,,8.3
2018,Percent,Shygys Kazakhstan,,Population of urban areas,,5.1
2018,Percent,Nur-Sultan city,,Population of urban areas,,16.6
2018,Percent,Almaty city,,Population of urban areas,,10.9
2018,Percent,Shymkent city,,Population of urban areas,,4.5
2018,Percent,,,Population of rural areas,,21.1
2018,Percent,Akmola,,Population of rural areas,,21.2
2018,Percent,Aktobe,,Population of rural areas,,19.0
2018,Percent,Almaty,,Population of rural areas,,17.4
2018,Percent,Atyrau,,Population of rural areas,,7.5
2018,Percent,Batys Kazakhstan,,Population of rural areas,,45.4
2018,Percent,Zhambyl,,Population of rural areas,,40.9
2018,Percent,Karagandy,,Population of rural areas,,19.8
2018,Percent,Kostanay,,Population of rural areas,,37.0
2018,Percent,Kyzylorda,,Population of rural areas,,15.1
2018,Percent,Mangistau,,Population of rural areas,,3.2
2018,Percent,Pavlodar,,Population of rural areas,,31.5
2018,Percent,Soltustik Kazakhstan,,Population of rural areas,,32.3
2018,Percent,Turkistan,,Population of rural areas,,8.9
2018,Percent,Shygys Kazakhstan,,Population of rural areas,,22.4
2018,Percent,,,,Y15,100.0
2018,Percent,,,,16-24,17.1
2018,Percent,,,,25-28,13.2
2018,Percent,,,,29-34,12.8
2018,Percent,,,,35-44,13.3
2018,Percent,,,,45-54,14.3
2018,Percent,,,,55-64,21.0
2018,Percent,,,,65 and older,60.0
2018,Percent,Akmola,,,16-24,19.0
2018,Percent,Akmola,,,25-28,14.8
2018,Percent,Akmola,,,29-34,15.8
2018,Percent,Akmola,,,35-44,15.0
2018,Percent,Akmola,,,45-54,15.2
2018,Percent,Akmola,,,55-64,20.1
2018,Percent,Akmola,,,65 and older,36.8
2018,Percent,Aktobe,,,16-24,12.2
2018,Percent,Aktobe,,,25-28,7.5
2018,Percent,Aktobe,,,29-34,6.3
2018,Percent,Aktobe,,,35-44,8.1
2018,Percent,Aktobe,,,45-54,8.8
2018,Percent,Aktobe,,,55-64,9.0
2018,Percent,Aktobe,,,65 and older,7.1
2018,Percent,Almaty,,,16-24,14.7
2018,Percent,Almaty,,,25-28,12.8
2018,Percent,Almaty,,,29-34,15.2
2018,Percent,Almaty,,,35-44,14.8
2018,Percent,Almaty,,,45-54,17.3
2018,Percent,Almaty,,,55-64,37.3
2018,Percent,Almaty,,,65 and older,77.4
2018,Percent,Atyrau,,,16-24,6.3
2018,Percent,Atyrau,,,25-28,4.2
2018,Percent,Atyrau,,,29-34,4.1
2018,Percent,Atyrau,,,35-44,6.2
2018,Percent,Atyrau,,,45-54,6.6
2018,Percent,Atyrau,,,55-64,6.0
2018,Percent,Atyrau,,,65 and older,15.0
2018,Percent,Batys Kazakhstan,,,16-24,33.4
2018,Percent,Batys Kazakhstan,,,25-28,28.4
2018,Percent,Batys Kazakhstan,,,29-34,23.7
2018,Percent,Batys Kazakhstan,,,35-44,26.1
2018,Percent,Batys Kazakhstan,,,45-54,32.3
2018,Percent,Batys Kazakhstan,,,55-64,36.4
2018,Percent,Zhambyl,,,16-24,44.0
2018,Percent,Zhambyl,,,25-28,30.4
2018,Percent,Zhambyl,,,29-34,29.2
2018,Percent,Zhambyl,,,35-44,27.1
2018,Percent,Zhambyl,,,45-54,27.9
2018,Percent,Zhambyl,,,55-64,39.3
2018,Percent,Zhambyl,,,65 and older,64.3
2018,Percent,Karagandy,,,16-24,21.4
2018,Percent,Karagandy,,,25-28,16.4
2018,Percent,Karagandy,,,29-34,18.3
2018,Percent,Karagandy,,,35-44,17.1
2018,Percent,Karagandy,,,45-54,16.5
2018,Percent,Karagandy,,,55-64,17.4
2018,Percent,Karagandy,,,65 and older,48.5
2018,Percent,Kostanay,,,Y15,100.0
2018,Percent,Kostanay,,,16-24,26.6
2018,Percent,Kostanay,,,25-28,19.1
2018,Percent,Kostanay,,,29-34,17.0
2018,Percent,Kostanay,,,35-44,17.5
2018,Percent,Kostanay,,,45-54,18.4
2018,Percent,Kostanay,,,55-64,34.1
2018,Percent,Kostanay,,,65 and older,88.6
2018,Percent,Kyzylorda,,,16-24,16.1
2018,Percent,Kyzylorda,,,25-28,10.9
2018,Percent,Kyzylorda,,,29-34,12.5
2018,Percent,Kyzylorda,,,35-44,10.5
2018,Percent,Kyzylorda,,,45-54,9.4
2018,Percent,Kyzylorda,,,55-64,8.8
2018,Percent,Kyzylorda,,,65 and older,57.1
2018,Percent,Mangistau,,,16-24,4.4
2018,Percent,Mangistau,,,25-28,3.1
2018,Percent,Mangistau,,,29-34,3.0
2018,Percent,Mangistau,,,35-44,3.3
2018,Percent,Mangistau,,,45-54,2.3
2018,Percent,Mangistau,,,55-64,2.0
2018,Percent,Pavlodar,,,16-24,11.5
2018,Percent,Pavlodar,,,25-28,9.3
2018,Percent,Pavlodar,,,29-34,9.1
2018,Percent,Pavlodar,,,35-44,10.7
2018,Percent,Pavlodar,,,45-54,10.7
2018,Percent,Pavlodar,,,55-64,22.5
2018,Percent,Pavlodar,,,65 and older,97.5
2018,Percent,Soltustik Kazakhstan,,,Y15,100.0
2018,Percent,Soltustik Kazakhstan,,,16-24,22.4
2018,Percent,Soltustik Kazakhstan,,,25-28,19.3
2018,Percent,Soltustik Kazakhstan,,,29-34,15.4
2018,Percent,Soltustik Kazakhstan,,,35-44,17.5
2018,Percent,Soltustik Kazakhstan,,,45-54,19.7
2018,Percent,Soltustik Kazakhstan,,,55-64,35.8
2018,Percent,Soltustik Kazakhstan,,,65 and older,94.2
2018,Percent,Turkistan,,,16-24,9.1
2018,Percent,Turkistan,,,25-28,8.9
2018,Percent,Turkistan,,,29-34,8.4
2018,Percent,Turkistan,,,35-44,8.6
2018,Percent,Turkistan,,,45-54,9.5
2018,Percent,Turkistan,,,55-64,8.1
2018,Percent,Turkistan,,,65 and older,2.5
2018,Percent,Shygys Kazakhstan,,,16-24,14.2
2018,Percent,Shygys Kazakhstan,,,25-28,9.1
2018,Percent,Shygys Kazakhstan,,,29-34,8.7
2018,Percent,Shygys Kazakhstan,,,35-44,10.5
2018,Percent,Shygys Kazakhstan,,,45-54,12.9
2018,Percent,Shygys Kazakhstan,,,55-64,15.8
2018,Percent,Shygys Kazakhstan,,,65 and older,44.0
2018,Percent,Nur-Sultan city,,,16-24,15.3
2018,Percent,Nur-Sultan city,,,25-28,16.1
2018,Percent,Nur-Sultan city,,,29-34,22.7
2018,Percent,Nur-Sultan city,,,35-44,13.8
2018,Percent,Nur-Sultan city,,,45-54,14.8
2018,Percent,Nur-Sultan city,,,55-64,13.0
2018,Percent,Almaty city,,,16-24,12.1
2018,Percent,Almaty city,,,25-28,11.1
2018,Percent,Almaty city,,,29-34,11.1
2018,Percent,Almaty city,,,35-44,12.0
2018,Percent,Almaty city,,,45-54,10.3
2018,Percent,Almaty city,,,55-64,6.6
2018,Percent,Almaty city,,,65 and older,5.6
2018,Percent,Shymkent city,,,16-24,4.6
2018,Percent,Shymkent city,,,25-28,5.0
2018,Percent,Shymkent city,,,29-34,2.4
2018,Percent,Shymkent city,,,35-44,5.6
2018,Percent,Shymkent city,,,45-54,6.0
2018,Percent,Shymkent city,,,55-64,1.8
2019,Percent,,,,,13.7
2019,Percent,Akmola,,,,17.7
2019,Percent,Aktobe,,,,8.1
2019,Percent,Almaty,,,,18.7
2019,Percent,Atyrau,,,,6.7
2019,Percent,Batys Kazakhstan,,,,24.0
2019,Percent,Zhambyl,,,,28.3
2019,Percent,Karagandy,,,,15.7
2019,Percent,Kostanay,,,,20.8
2019,Percent,Kyzylorda,,,,10.3
2019,Percent,Mangistau,,,,3.5
2019,Percent,Pavlodar,,,,14.0
2019,Percent,Soltustik Kazakhstan,,,,19.1
2019,Percent,Turkistan,,,,14.9
2019,Percent,Shygys Kazakhstan,,,,10.3
2019,Percent,Nur-Sultan city,,,,9.7
2019,Percent,Almaty city,,,,4.6
2019,Percent,Shymkent city,,,,7.5
2019,Percent,,Male,,,13.8
2019,Percent,Akmola,Male,,,15.9
2019,Percent,Aktobe,Male,,,7.2
2019,Percent,Almaty,Male,,,20.4
2019,Percent,Atyrau,Male,,,6.0
2019,Percent,Batys Kazakhstan,Male,,,25.0
2019,Percent,Zhambyl,Male,,,27.5
2019,Percent,Karagandy,Male,,,14.3
2019,Percent,Kostanay,Male,,,20.2
2019,Percent,Kyzylorda,Male,,,12.0
2019,Percent,Mangistau,Male,,,2.8
2019,Percent,Pavlodar,Male,,,13.2
2019,Percent,Soltustik Kazakhstan,Male,,,16.8
2019,Percent,Turkistan,Male,,,13.9
2019,Percent,Shygys Kazakhstan,Male,,,10.3
2019,Percent,Nur-Sultan city,Male,,,12.9
2019,Percent,Almaty city,Male,,,5.1
2019,Percent,Shymkent city,Male,,,9.1
2019,Percent,,Female,,,13.6
2019,Percent,Akmola,Female,,,19.6
2019,Percent,Aktobe,Female,,,9.0
2019,Percent,Almaty,Female,,,16.8
2019,Percent,Atyrau,Female,,,7.5
2019,Percent,Batys Kazakhstan,Female,,,23.0
2019,Percent,Zhambyl,Female,,,29.2
2019,Percent,Karagandy,Female,,,17.4
2019,Percent,Kostanay,Female,,,21.4
2019,Percent,Kyzylorda,Female,,,8.3
2019,Percent,Mangistau,Female,,,4.3
2019,Percent,Pavlodar,Female,,,14.8
2019,Percent,Soltustik Kazakhstan,Female,,,21.6
2019,Percent,Turkistan,Female,,,16.2
2019,Percent,Shygys Kazakhstan,Female,,,10.3
2019,Percent,Nur-Sultan city,Female,,,6.7
2019,Percent,Almaty city,Female,,,4.1
2019,Percent,Shymkent city,Female,,,5.7
2019,Percent,,,Population of urban areas,,8.3
2019,Percent,Akmola,,Population of urban areas,,12.8
2019,Percent,Aktobe,,Population of urban areas,,3.2
2019,Percent,Almaty,,Population of urban areas,,16.3
2019,Percent,Atyrau,,Population of urban areas,,6.8
2019,Percent,Batys Kazakhstan,,Population of urban areas,,13.3
2019,Percent,Zhambyl,,Population of urban areas,,19.1
2019,Percent,Karagandy,,Population of urban areas,,16.0
2019,Percent,Kostanay,,Population of urban areas,,6.6
2019,Percent,Kyzylorda,,Population of urban areas,,4.7
2019,Percent,Mangistau,,Population of urban areas,,1.8
2019,Percent,Pavlodar,,Population of urban areas,,5.3
2019,Percent,Soltustik Kazakhstan,,Population of urban areas,,6.0
2019,Percent,Turkistan,,Population of urban areas,,10.6
2019,Percent,Shygys Kazakhstan,,Population of urban areas,,2.6
2019,Percent,Nur-Sultan city,,Population of urban areas,,9.7
2019,Percent,Almaty city,,Population of urban areas,,4.6
2019,Percent,Shymkent city,,Population of urban areas,,7.5
2019,Percent,,,Population of rural areas,,21.4
2019,Percent,Akmola,,Population of rural areas,,22.2
2019,Percent,Aktobe,,Population of rural areas,,19.7
2019,Percent,Almaty,,Population of rural areas,,19.3
2019,Percent,Atyrau,,Population of rural areas,,6.5
2019,Percent,Batys Kazakhstan,,Population of rural areas,,34.5
2019,Percent,Zhambyl,,Population of rural areas,,34.4
2019,Percent,Karagandy,,Population of rural areas,,14.7
2019,Percent,Kostanay,,Population of rural areas,,36.5
2019,Percent,Kyzylorda,,Population of rural areas,,14.7
2019,Percent,Mangistau,,Population of rural areas,,4.8
2019,Percent,Pavlodar,,Population of rural areas,,34.1
2019,Percent,Soltustik Kazakhstan,,Population of rural areas,,28.8
2019,Percent,Turkistan,,Population of rural areas,,15.9
2019,Percent,Shygys Kazakhstan,,Population of rural areas,,22.5
2019,Percent,,,,Y15,100.0
2019,Percent,,,,16-24,15.6
2019,Percent,,,,25-28,11.7
2019,Percent,,,,29-34,11.4
2019,Percent,,,,35-44,11.6
2019,Percent,,,,45-54,14.0
2019,Percent,,,,55-64,19.7
2019,Percent,,,,65 and older,62.9
2019,Percent,Akmola,,,16-24,19.5
2019,Percent,Akmola,,,25-28,13.6
2019,Percent,Akmola,,,29-34,13.3
2019,Percent,Akmola,,,35-44,13.7
2019,Percent,Akmola,,,45-54,13.3
2019,Percent,Akmola,,,55-64,26.8
2019,Percent,Akmola,,,65 and older,59.2
2019,Percent,Aktobe,,,16-24,7.3
2019,Percent,Aktobe,,,25-28,7.1
2019,Percent,Aktobe,,,29-34,8.6
2019,Percent,Aktobe,,,35-44,6.9
2019,Percent,Aktobe,,,45-54,9.3
2019,Percent,Aktobe,,,55-64,8.0
2019,Percent,Aktobe,,,65 and older,42.6
2019,Percent,Almaty,,,16-24,16.3
2019,Percent,Almaty,,,25-28,14.8
2019,Percent,Almaty,,,29-34,13.8
2019,Percent,Almaty,,,35-44,15.9
2019,Percent,Almaty,,,45-54,22.7
2019,Percent,Almaty,,,55-64,29.2
2019,Percent,Almaty,,,65 and older,44.3
2019,Percent,Atyrau,,,16-24,5.3
2019,Percent,Atyrau,,,25-28,7.4
2019,Percent,Atyrau,,,29-34,8.6
2019,Percent,Atyrau,,,35-44,6.7
2019,Percent,Atyrau,,,45-54,5.4
2019,Percent,Atyrau,,,55-64,6.4
2019,Percent,Atyrau,,,65 and older,1.9
2019,Percent,Batys Kazakhstan,,,16-24,25.7
2019,Percent,Batys Kazakhstan,,,25-28,19.8
2019,Percent,Batys Kazakhstan,,,29-34,21.3
2019,Percent,Batys Kazakhstan,,,35-44,24.0
2019,Percent,Batys Kazakhstan,,,45-54,25.2
2019,Percent,Batys Kazakhstan,,,55-64,26.1
2019,Percent,Batys Kazakhstan,,,65 and older,100.0
2019,Percent,Zhambyl,,,16-24,41.7
2019,Percent,Zhambyl,,,25-28,26.9
2019,Percent,Zhambyl,,,29-34,22.7
2019,Percent,Zhambyl,,,35-44,21.5
2019,Percent,Zhambyl,,,45-54,22.4
2019,Percent,Zhambyl,,,55-64,39.3
2019,Percent,Zhambyl,,,65 and older,64.0
2019,Percent,Karagandy,,,16-24,22.3
2019,Percent,Karagandy,,,25-28,14.4
2019,Percent,Karagandy,,,29-34,15.4
2019,Percent,Karagandy,,,35-44,15.9
2019,Percent,Karagandy,,,45-54,13.7
2019,Percent,Karagandy,,,55-64,13.9
2019,Percent,Karagandy,,,65 and older,57.9
2019,Percent,Kostanay,,,Y15,100.0
2019,Percent,Kostanay,,,16-24,24.8
2019,Percent,Kostanay,,,25-28,18.0
2019,Percent,Kostanay,,,29-34,15.9
2019,Percent,Kostanay,,,35-44,15.2
2019,Percent,Kostanay,,,45-54,18.4
2019,Percent,Kostanay,,,55-64,28.9
2019,Percent,Kostanay,,,65 and older,88.3
2019,Percent,Kyzylorda,,,16-24,14.9
2019,Percent,Kyzylorda,,,25-28,8.6
2019,Percent,Kyzylorda,,,29-34,9.2
2019,Percent,Kyzylorda,,,35-44,10.3
2019,Percent,Kyzylorda,,,45-54,9.9
2019,Percent,Kyzylorda,,,55-64,9.5
2019,Percent,Kyzylorda,,,65 and older,100.0
2019,Percent,Mangistau,,,16-24,6.5
2019,Percent,Mangistau,,,25-28,5.4
2019,Percent,Mangistau,,,29-34,2.0
2019,Percent,Mangistau,,,35-44,3.3
2019,Percent,Mangistau,,,45-54,2.7
2019,Percent,Mangistau,,,55-64,3.4
2019,Percent,Pavlodar,,,Y15,100.0
2019,Percent,Pavlodar,,,16-24,15.3
2019,Percent,Pavlodar,,,25-28,8.2
2019,Percent,Pavlodar,,,29-34,12.1
2019,Percent,Pavlodar,,,35-44,11.2
2019,Percent,Pavlodar,,,45-54,12.5
2019,Percent,Pavlodar,,,55-64,22.2
2019,Percent,Pavlodar,,,65 and older,84.2
2019,Percent,Soltustik Kazakhstan,,,Y15,100.0
2019,Percent,Soltustik Kazakhstan,,,16-24,21.3
2019,Percent,Soltustik Kazakhstan,,,25-28,14.6
2019,Percent,Soltustik Kazakhstan,,,29-34,14.3
2019,Percent,Soltustik Kazakhstan,,,35-44,13.5
2019,Percent,Soltustik Kazakhstan,,,45-54,17.7
2019,Percent,Soltustik Kazakhstan,,,55-64,29.8
2019,Percent,Soltustik Kazakhstan,,,65 and older,85.1
2019,Percent,Turkistan,,,16-24,15.3
2019,Percent,Turkistan,,,25-28,16.0
2019,Percent,Turkistan,,,29-34,14.3
2019,Percent,Turkistan,,,35-44,15.1
2019,Percent,Turkistan,,,45-54,14.8
2019,Percent,Turkistan,,,55-64,14.3
2019,Percent,Turkistan,,,65 and older,11.1
2019,Percent,Shygys Kazakhstan,,,16-24,9.9
2019,Percent,Shygys Kazakhstan,,,25-28,7.2
2019,Percent,Shygys Kazakhstan,,,29-34,8.1
2019,Percent,Shygys Kazakhstan,,,35-44,9.5
2019,Percent,Shygys Kazakhstan,,,45-54,11.9
2019,Percent,Shygys Kazakhstan,,,55-64,14.3
2019,Percent,Shygys Kazakhstan,,,65 and older,60.0
2019,Percent,Nur-Sultan city,,,16-24,12.2
2019,Percent,Nur-Sultan city,,,25-28,7.8
2019,Percent,Nur-Sultan city,,,29-34,7.9
2019,Percent,Nur-Sultan city,,,35-44,6.7
2019,Percent,Nur-Sultan city,,,45-54,12.6
2019,Percent,Nur-Sultan city,,,55-64,23.7
2019,Percent,Nur-Sultan city,,,65 and older,77.7
2019,Percent,Almaty city,,,16-24,4.0
2019,Percent,Almaty city,,,25-28,5.3
2019,Percent,Almaty city,,,29-34,4.5
2019,Percent,Almaty city,,,35-44,4.2
2019,Percent,Almaty city,,,45-54,5.8
2019,Percent,Almaty city,,,55-64,3.7
2019,Percent,Almaty city,,,65 and older,2.0
2019,Percent,Shymkent city,,,16-24,7.5
2019,Percent,Shymkent city,,,25-28,6.2
2019,Percent,Shymkent city,,,29-34,10.0
2019,Percent,Shymkent city,,,35-44,6.3
2019,Percent,Shymkent city,,,45-54,6.2
2019,Percent,Shymkent city,,,55-64,7.9
