Year,UNIT_MEASURE,Regions,Area,Sex,Value
2016,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,0.0
2016,per 100000 population,Zhambyl,Population of urban areas,Male,0.47
2016,per 100000 population,Karagandy,Population of urban areas,Male,0.2
2016,per 100000 population,Kostanay,Population of urban areas,Male,0.47
2016,per 100000 population,Kyzylorda,Population of urban areas,Male,0.0
2016,per 100000 population,Mangistau,Population of urban areas,Male,2.19
2016,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,1.43
2016,per 100000 population,Pavlodar,Population of urban areas,Male,0.81
2016,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,0.0
2016,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,1.04
2016,per 100000 population,Nur-Sultan city,Population of urban areas,Male,0.22
2016,per 100000 population,Almaty city,Population of urban areas,Male,0.13
2016,per 100000 population,,Population of rural areas,Male,1.15
2016,per 100000 population,Akmola,Population of rural areas,Male,2.07
2016,per 100000 population,Aktobe,Population of rural areas,Male,0.0
2016,per 100000 population,Almaty,Population of rural areas,Male,0.0
2016,per 100000 population,Atyrau,Population of rural areas,Male,1.27
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,0.62
2016,per 100000 population,Zhambyl,Population of rural areas,Male,1.2
2016,per 100000 population,Karagandy,Population of rural areas,Male,1.38
2016,per 100000 population,Kostanay,Population of rural areas,Male,0.99
2016,per 100000 population,Kyzylorda,Population of rural areas,Male,0.91
2016,per 100000 population,Mangistau,Population of rural areas,Male,1.12
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,2.52
2016,per 100000 population,Pavlodar,Population of rural areas,Male,0.0
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,0.0
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,1.8
2016,per 100000 population,,,Female,0.78
2016,per 100000 population,Akmola,,Female,0.52
2016,per 100000 population,Aktobe,,Female,0.0
2016,per 100000 population,Almaty,,Female,0.3
2016,per 100000 population,Atyrau,,Female,0.98
2016,per 100000 population,Batys Kazakhstan,,Female,1.21
2016,per 100000 population,Zhambyl,,Female,0.18
2016,per 100000 population,Karagandy,,Female,0.69
2016,per 100000 population,Kostanay,,Female,0.43
2016,per 100000 population,Kyzylorda,,Female,0.26
2016,per 100000 population,Mangistau,,Female,0.94
2016,per 100000 population,Ontustik Kazakhstan,,Female,1.88
2016,per 100000 population,Pavlodar,,Female,1.25
2016,per 100000 population,Soltustik Kazakhstan,,Female,0.34
2016,per 100000 population,Shygys Kazakhstan,,Female,1.65
2016,per 100000 population,Nur-Sultan city,,Female,0.21
2016,per 100000 population,Almaty city,,Female,0.21
2016,per 100000 population,,Population of urban areas,Female,0.73
2016,per 100000 population,Akmola,Population of urban areas,Female,0.54
2016,per 100000 population,Aktobe,Population of urban areas,Female,0.0
2016,per 100000 population,Almaty,Population of urban areas,Female,0.4
2016,per 100000 population,Atyrau,Population of urban areas,Female,1.34
2016,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,0.58
2016,per 100000 population,Zhambyl,Population of urban areas,Female,0.42
2016,per 100000 population,Karagandy,Population of urban areas,Female,0.17
2016,per 100000 population,Kostanay,Population of urban areas,Female,0.39
2016,per 100000 population,Kyzylorda,Population of urban areas,Female,0.0
2016,per 100000 population,Mangistau,Population of urban areas,Female,1.47
2016,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,2.57
2016,per 100000 population,Pavlodar,Population of urban areas,Female,1.39
2016,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,0.0
2016,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,1.11
2016,per 100000 population,Nur-Sultan city,Population of urban areas,Female,0.21
2016,per 100000 population,Almaty city,Population of urban areas,Female,0.21
2016,per 100000 population,,Population of rural areas,Female,0.86
2016,per 100000 population,Akmola,Population of rural areas,Female,0.51
2016,per 100000 population,Aktobe,Population of rural areas,Female,0.0
2016,per 100000 population,Almaty,Population of rural areas,Female,0.27
2016,per 100000 population,Atyrau,Population of rural areas,Female,0.64
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,1.9
2016,per 100000 population,Zhambyl,Population of rural areas,Female,0.0
2016,per 100000 population,Karagandy,Population of rural areas,Female,2.82
2016,per 100000 population,Kostanay,Population of rural areas,Female,0.47
2016,per 100000 population,Kyzylorda,Population of rural areas,Female,0.47
2016,per 100000 population,Mangistau,Population of rural areas,Female,0.55
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,1.29
2016,per 100000 population,Pavlodar,Population of rural areas,Female,0.89
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,0.62
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,2.52
2017,per 100000 population,,,,0.99
2017,per 100000 population,Akmola,,,0.81
2017,per 100000 population,Aktobe,,,0.23
2017,per 100000 population,Almaty,,,0.2
2017,per 100000 population,Atyrau,,,0.33
2017,per 100000 population,Batys Kazakhstan,,,1.55
2017,per 100000 population,Zhambyl,,,0.45
2017,per 100000 population,Karagandy,,,0.43
2017,per 100000 population,Kostanay,,,0.23
2017,per 100000 population,Kyzylorda,,,0.13
2017,per 100000 population,Mangistau,,,0.31
2017,per 100000 population,Ontustik Kazakhstan,,,3.06
2017,per 100000 population,Pavlodar,,,0.13
2017,per 100000 population,Soltustik Kazakhstan,,,0.0
2017,per 100000 population,Shygys Kazakhstan,,,3.32
2017,per 100000 population,Nur-Sultan city,,,0.0
2017,per 100000 population,Almaty city,,,0.11
2017,per 100000 population,,Population of urban areas,,0.63
2017,per 100000 population,Akmola,Population of urban areas,,0.29
2017,per 100000 population,Aktobe,Population of urban areas,,0.0
2017,per 100000 population,Almaty,Population of urban areas,,0.21
2017,per 100000 population,Atyrau,Population of urban areas,,0.34
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,,2.43
2017,per 100000 population,Zhambyl,Population of urban areas,,0.67
2017,per 100000 population,Karagandy,Population of urban areas,,0.36
2017,per 100000 population,Kostanay,Population of urban areas,,0.42
2017,per 100000 population,Kyzylorda,Population of urban areas,,0.29
2017,per 100000 population,Mangistau,Population of urban areas,,0.37
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,,2.19
2017,per 100000 population,Pavlodar,Population of urban areas,,0.19
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,,0.0
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,,1.31
2017,per 100000 population,Nur-Sultan city,Population of urban areas,,0.0
2017,per 100000 population,Almaty city,Population of urban areas,,0.11
2017,per 100000 population,,Population of rural areas,,1.47
2017,per 100000 population,Akmola,Population of rural areas,,1.29
2017,per 100000 population,Aktobe,Population of rural areas,,0.64
2017,per 100000 population,Almaty,Population of rural areas,,0.2
2017,per 100000 population,Atyrau,Population of rural areas,,0.31
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,,0.63
2017,per 100000 population,Zhambyl,Population of rural areas,,0.3
2017,per 100000 population,Karagandy,Population of rural areas,,0.71
2017,per 100000 population,Kostanay,Population of rural areas,,0.0
2017,per 100000 population,Kyzylorda,Population of rural areas,,0.0
2017,per 100000 population,Mangistau,Population of rural areas,,0.26
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,,3.79
2017,per 100000 population,Pavlodar,Population of rural areas,,0.0
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,0.0
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,,6.43
2017,per 100000 population,,,Male,0.82
2017,per 100000 population,Akmola,,Male,0.84
2017,per 100000 population,Aktobe,,Male,0.49
2017,per 100000 population,Almaty,,Male,0.1
2017,per 100000 population,Atyrau,,Male,0.33
2017,per 100000 population,Batys Kazakhstan,,Male,1.28
2017,per 100000 population,Zhambyl,,Male,0.55
2017,per 100000 population,Karagandy,,Male,0.46
2017,per 100000 population,Kostanay,,Male,0.0
2017,per 100000 population,Kyzylorda,,Male,0.0
2017,per 100000 population,Mangistau,,Male,0.31
2017,per 100000 population,Ontustik Kazakhstan,,Male,2.84
2017,per 100000 population,Pavlodar,,Male,0.0
2017,per 100000 population,Soltustik Kazakhstan,,Male,0.0
2017,per 100000 population,Shygys Kazakhstan,,Male,1.97
2017,per 100000 population,Nur-Sultan city,,Male,0.0
2017,per 100000 population,Almaty city,,Male,0.0
2017,per 100000 population,,Population of urban areas,Male,0.55
2017,per 100000 population,Akmola,Population of urban areas,Male,0.61
2017,per 100000 population,Aktobe,Population of urban areas,Male,0.0
2017,per 100000 population,Almaty,Population of urban areas,Male,0.0
2017,per 100000 population,Atyrau,Population of urban areas,Male,0.0
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,2.62
2017,per 100000 population,Zhambyl,Population of urban areas,Male,0.94
2017,per 100000 population,Karagandy,Population of urban areas,Male,0.2
2017,per 100000 population,Kostanay,Population of urban areas,Male,0.0
2017,per 100000 population,Kyzylorda,Population of urban areas,Male,0.0
2017,per 100000 population,Mangistau,Population of urban areas,Male,0.0
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,2.8
2017,per 100000 population,Pavlodar,Population of urban areas,Male,0.0
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,0.0
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,0.26
2017,per 100000 population,Nur-Sultan city,Population of urban areas,Male,0.0
2017,per 100000 population,Almaty city,Population of urban areas,Male,0.0
2017,per 100000 population,,Population of rural areas,Male,1.17
2017,per 100000 population,Akmola,Population of rural areas,Male,1.04
2017,per 100000 population,Aktobe,Population of rural areas,Male,1.28
2017,per 100000 population,Almaty,Population of rural areas,Male,0.13
2017,per 100000 population,Atyrau,Population of rural areas,Male,0.62
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,0.0
2017,per 100000 population,Zhambyl,Population of rural areas,Male,0.3
2017,per 100000 population,Karagandy,Population of rural areas,Male,1.4
2017,per 100000 population,Kostanay,Population of rural areas,Male,0.0
2017,per 100000 population,Kyzylorda,Population of rural areas,Male,0.0
2017,per 100000 population,Mangistau,Population of rural areas,Male,0.53
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,2.87
2017,per 100000 population,Pavlodar,Population of rural areas,Male,0.0
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,0.0
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,4.41
2017,per 100000 population,,,Female,1.14
2017,per 100000 population,Akmola,,Female,0.79
2017,per 100000 population,Aktobe,,Female,0.0
2017,per 100000 population,Almaty,,Female,0.3
2017,per 100000 population,Atyrau,,Female,0.32
2017,per 100000 population,Batys Kazakhstan,,Female,1.8
2017,per 100000 population,Zhambyl,,Female,0.35
2017,per 100000 population,Karagandy,,Female,0.41
2017,per 100000 population,Kostanay,,Female,0.43
2017,per 100000 population,Kyzylorda,,Female,0.26
2017,per 100000 population,Mangistau,,Female,0.31
2017,per 100000 population,Ontustik Kazakhstan,,Female,3.29
2017,per 100000 population,Pavlodar,,Female,0.25
2017,per 100000 population,Soltustik Kazakhstan,,Female,0.0
2017,per 100000 population,Shygys Kazakhstan,,Female,4.55
2017,per 100000 population,Nur-Sultan city,,Female,0.0
2017,per 100000 population,Almaty city,,Female,0.21
2017,per 100000 population,,Population of urban areas,Female,0.69
2017,per 100000 population,Akmola,Population of urban areas,Female,0.0
2017,per 100000 population,Aktobe,Population of urban areas,Female,0.0
2017,per 100000 population,Almaty,Population of urban areas,Female,0.41
2017,per 100000 population,Atyrau,Population of urban areas,Female,0.65
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,2.27
2017,per 100000 population,Zhambyl,Population of urban areas,Female,0.43
2017,per 100000 population,Karagandy,Population of urban areas,Female,0.51
2017,per 100000 population,Kostanay,Population of urban areas,Female,0.79
2017,per 100000 population,Kyzylorda,Population of urban areas,Female,0.57
2017,per 100000 population,Mangistau,Population of urban areas,Female,0.74
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,1.62
2017,per 100000 population,Pavlodar,Population of urban areas,Female,0.35
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,0.0
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,2.21
2017,per 100000 population,Nur-Sultan city,Population of urban areas,Female,0.0
2017,per 100000 population,Almaty city,Population of urban areas,Female,0.21
2017,per 100000 population,,Population of rural areas,Female,1.77
2017,per 100000 population,Akmola,Population of rural areas,Female,1.54
2017,per 100000 population,Aktobe,Population of rural areas,Female,0.0
2017,per 100000 population,Almaty,Population of rural areas,Female,0.26
2017,per 100000 population,Atyrau,Population of rural areas,Female,0.0
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,1.28
2017,per 100000 population,Zhambyl,Population of rural areas,Female,0.3
2017,per 100000 population,Karagandy,Population of rural areas,Female,0.0
2017,per 100000 population,Kostanay,Population of rural areas,Female,0.0
2017,per 100000 population,Kyzylorda,Population of rural areas,Female,0.0
2017,per 100000 population,Mangistau,Population of rural areas,Female,0.0
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,4.73
2017,per 100000 population,Pavlodar,Population of rural areas,Female,0.0
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,0.0
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,8.44
2018,per 100000 population,,,,0.83
2018,per 100000 population,Akmola,,,1.08
2018,per 100000 population,Aktobe,,,0.23
2018,per 100000 population,Almaty,,,0.3
2018,per 100000 population,Atyrau,,,0.0
2018,per 100000 population,Batys Kazakhstan,,,1.85
2018,per 100000 population,Zhambyl,,,0.27
2018,per 100000 population,Karagandy,,,0.72
2018,per 100000 population,Kostanay,,,0.34
2018,per 100000 population,Kyzylorda,,,0.25
2018,per 100000 population,Mangistau,,,0.3
2018,per 100000 population,Pavlodar,,,1.86
2018,per 100000 population,Soltustik Kazakhstan,,,0.0
2018,per 100000 population,Turkistan,,,2.32
2018,per 100000 population,Shygys Kazakhstan,,,1.59
2018,per 100000 population,Nur-Sultan city,,,0.28
2018,per 100000 population,Almaty city,,,0.05
2018,per 100000 population,Shymkent city,,,1.84
2018,per 100000 population,,Population of urban areas,,0.62
2018,per 100000 population,Akmola,Population of urban areas,,0.57
2018,per 100000 population,Aktobe,Population of urban areas,,0.16
2018,per 100000 population,Almaty,Population of urban areas,,0.22
2018,per 100000 population,Atyrau,Population of urban areas,,0.0
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,,2.68
2018,per 100000 population,Zhambyl,Population of urban areas,,0.22
2018,per 100000 population,Karagandy,Population of urban areas,,0.64
2018,per 100000 population,Kostanay,Population of urban areas,,0.63
2018,per 100000 population,Kyzylorda,Population of urban areas,,0.0
2018,per 100000 population,Mangistau,Population of urban areas,,0.0
2018,per 100000 population,Pavlodar,Population of urban areas,,2.25
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,,0.0
2018,per 100000 population,Turkistan,Population of urban areas,,1.28
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,,0.35
2018,per 100000 population,Nur-Sultan city,Population of urban areas,,0.28
2018,per 100000 population,Almaty city,Population of urban areas,,0.05
2018,per 100000 population,Shymkent city,Population of urban areas,,1.84
2018,per 100000 population,,Population of rural areas,,1.12
2018,per 100000 population,Akmola,Population of rural areas,,1.54
2018,per 100000 population,Aktobe,Population of rural areas,,0.39
2018,per 100000 population,Almaty,Population of rural areas,,0.32
2018,per 100000 population,Atyrau,Population of rural areas,,0.0
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,,0.96
2018,per 100000 population,Zhambyl,Population of rural areas,,0.3
2018,per 100000 population,Karagandy,Population of rural areas,,1.07
2018,per 100000 population,Kostanay,Population of rural areas,,0.0
2018,per 100000 population,Kyzylorda,Population of rural areas,,0.45
2018,per 100000 population,Mangistau,Population of rural areas,,0.5
2018,per 100000 population,Pavlodar,Population of rural areas,,0.9
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,0.0
2018,per 100000 population,Turkistan,Population of rural areas,,2.58
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,,3.56
2018,per 100000 population,,,Male,0.84
2018,per 100000 population,Akmola,,Male,1.12
2018,per 100000 population,Aktobe,,Male,0.24
2018,per 100000 population,Almaty,,Male,0.3
2018,per 100000 population,Atyrau,,Male,0.0
2018,per 100000 population,Batys Kazakhstan,,Male,0.95
2018,per 100000 population,Zhambyl,,Male,0.36
2018,per 100000 population,Karagandy,,Male,0.92
2018,per 100000 population,Kostanay,,Male,0.24
2018,per 100000 population,Kyzylorda,,Male,0.25
2018,per 100000 population,Mangistau,,Male,0.3
2018,per 100000 population,Pavlodar,,Male,1.68
2018,per 100000 population,Soltustik Kazakhstan,,Male,0.0
2018,per 100000 population,Turkistan,,Male,1.89
2018,per 100000 population,Shygys Kazakhstan,,Male,1.97
2018,per 100000 population,Nur-Sultan city,,Male,0.39
2018,per 100000 population,Almaty city,,Male,0.12
2018,per 100000 population,Shymkent city,,Male,2.33
2018,per 100000 population,,Population of urban areas,Male,0.68
2018,per 100000 population,Akmola,Population of urban areas,Male,0.61
2018,per 100000 population,Aktobe,Population of urban areas,Male,0.35
2018,per 100000 population,Almaty,Population of urban areas,Male,0.0
2018,per 100000 population,Atyrau,Population of urban areas,Male,0.0
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,1.28
2018,per 100000 population,Zhambyl,Population of urban areas,Male,0.47
2018,per 100000 population,Karagandy,Population of urban areas,Male,0.78
2018,per 100000 population,Kostanay,Population of urban areas,Male,0.46
2018,per 100000 population,Kyzylorda,Population of urban areas,Male,0.0
2018,per 100000 population,Mangistau,Population of urban areas,Male,0.0
2018,per 100000 population,Pavlodar,Population of urban areas,Male,2.03
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,0.0
2018,per 100000 population,Turkistan,Population of urban areas,Male,2.04
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,0.26
2018,per 100000 population,Nur-Sultan city,Population of urban areas,Male,0.39
2018,per 100000 population,Almaty city,Population of urban areas,Male,0.12
2018,per 100000 population,Shymkent city,Population of urban areas,Male,2.33
2018,per 100000 population,,Population of rural areas,Male,1.04
2018,per 100000 population,Akmola,Population of rural areas,Male,1.54
2018,per 100000 population,Aktobe,Population of rural areas,Male,0.0
2018,per 100000 population,Almaty,Population of rural areas,Male,0.38
2018,per 100000 population,Atyrau,Population of rural areas,Male,0.0
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,0.63
2018,per 100000 population,Zhambyl,Population of rural areas,Male,0.29
2018,per 100000 population,Karagandy,Population of rural areas,Male,1.41
2018,per 100000 population,Kostanay,Population of rural areas,Male,0.0
2018,per 100000 population,Kyzylorda,Population of rural areas,Male,0.45
2018,per 100000 population,Mangistau,Population of rural areas,Male,0.5
2018,per 100000 population,Pavlodar,Population of rural areas,Male,0.9
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,0.0
2018,per 100000 population,Turkistan,Population of rural areas,Male,1.86
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,4.49
2018,per 100000 population,,,Female,0.83
2018,per 100000 population,Akmola,,Female,1.05
2018,per 100000 population,Aktobe,,Female,0.22
2018,per 100000 population,Almaty,,Female,0.29
2018,per 100000 population,Atyrau,,Female,0.0
2018,per 100000 population,Batys Kazakhstan,,Female,2.69
2018,per 100000 population,Zhambyl,,Female,0.18
2018,per 100000 population,Karagandy,,Female,0.55
2018,per 100000 population,Kostanay,,Female,0.44
2018,per 100000 population,Kyzylorda,,Female,0.25
2018,per 100000 population,Mangistau,,Female,0.3
2018,per 100000 population,Pavlodar,,Female,2.01
2018,per 100000 population,Soltustik Kazakhstan,,Female,0.0
2018,per 100000 population,Turkistan,,Female,2.76
2018,per 100000 population,Shygys Kazakhstan,,Female,1.25
2018,per 100000 population,Nur-Sultan city,,Female,0.18
2018,per 100000 population,Almaty city,,Female,0.0
2018,per 100000 population,Shymkent city,,Female,1.37
2018,per 100000 population,,Population of urban areas,Female,0.57
2018,per 100000 population,Akmola,Population of urban areas,Female,0.54
2018,per 100000 population,Aktobe,Population of urban areas,Female,0.0
2018,per 100000 population,Almaty,Population of urban areas,Female,0.42
2018,per 100000 population,Atyrau,Population of urban areas,Female,0.0
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,3.89
2018,per 100000 population,Zhambyl,Population of urban areas,Female,0.0
2018,per 100000 population,Karagandy,Population of urban areas,Female,0.51
2018,per 100000 population,Kostanay,Population of urban areas,Female,0.78
2018,per 100000 population,Kyzylorda,Population of urban areas,Female,0.0
2018,per 100000 population,Mangistau,Population of urban areas,Female,0.0
2018,per 100000 population,Pavlodar,Population of urban areas,Female,2.44
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,0.0
2018,per 100000 population,Turkistan,Population of urban areas,Female,0.52
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,0.44
2018,per 100000 population,Nur-Sultan city,Population of urban areas,Female,0.18
2018,per 100000 population,Almaty city,Population of urban areas,Female,0.0
2018,per 100000 population,Shymkent city,Population of urban areas,Female,1.37
2018,per 100000 population,,Population of rural areas,Female,1.04
2018,per 100000 population,Akmola,Population of rural areas,Female,1.54
2018,per 100000 population,Aktobe,Population of rural areas,Female,0.0
2018,per 100000 population,Almaty,Population of rural areas,Female,0.38
2018,per 100000 population,Atyrau,Population of rural areas,Female,0.0
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,0.63
2018,per 100000 population,Zhambyl,Population of rural areas,Female,0.29
2018,per 100000 population,Karagandy,Population of rural areas,Female,1.41
2018,per 100000 population,Kostanay,Population of rural areas,Female,0.0
2018,per 100000 population,Kyzylorda,Population of rural areas,Female,0.45
2018,per 100000 population,Mangistau,Population of rural areas,Female,0.5
2018,per 100000 population,Pavlodar,Population of rural areas,Female,0.9
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,0.0
2018,per 100000 population,Turkistan,Population of rural areas,Female,3.31
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,4.49
2019,per 100000 population,,,,1.2801349575527234
2019,per 100000 population,Akmola,,,1.0845090088807732
2019,per 100000 population,Aktobe,,,0.1142016618625834
2019,per 100000 population,Almaty,,,0.1953764648045173
2019,per 100000 population,Atyrau,,,0.0
2019,per 100000 population,Batys Kazakhstan,,,3.208141958753989
2019,per 100000 population,Zhambyl,,,0.2660118047171873
2019,per 100000 population,Karagandy,,,0.8710124866898404
2019,per 100000 population,Kostanay,,,1.0336843265891174
2019,per 100000 population,Kyzylorda,,,0.2503338828162061
2019,per 100000 population,Mangistau,,,0.4357314296711317
2019,per 100000 population,Pavlodar,,,9.827213679481442
2019,per 100000 population,Soltustik Kazakhstan,,,0.5438368779412511
2019,per 100000 population,Turkistan,,,2.8499957250064125
2019,per 100000 population,Shygys Kazakhstan,,,0.8005461180063199
2019,per 100000 population,Nur-Sultan city,,,0.1806244186151525
2019,per 100000 population,Almaty city,,,0.2121184320841855
2019,per 100000 population,Shymkent city,,,2.246930863402723
2019,per 100000 population,,Population of urban areas,,1.4022829073476164
2019,per 100000 population,Akmola,Population of urban areas,,1.4359852150962251
2019,per 100000 population,Aktobe,Population of urban areas,,0.0
2019,per 100000 population,Almaty,Population of urban areas,,0.0
2019,per 100000 population,Atyrau,Population of urban areas,,0.0
2019,per 100000 population,Batys Kazakhstan,Population of urban areas,,4.388165410432424
2019,per 100000 population,Zhambyl,Population of urban areas,,0.2234289870064872
2019,per 100000 population,Karagandy,Population of urban areas,,0.9109919837260392
2019,per 100000 population,Kostanay,Population of urban areas,,1.1955525445343322
2019,per 100000 population,Kyzylorda,Population of urban areas,,0.2816369868222054
2019,per 100000 population,Mangistau,Population of urban areas,,0.0
2019,per 100000 population,Pavlodar,Population of urban areas,,12.796495265767213
2019,per 100000 population,Soltustik Kazakhstan,Population of urban areas,,1.1869459682412824
2019,per 100000 population,Turkistan,Population of urban areas,,1.7611259129550938
2019,per 100000 population,Shygys Kazakhstan,Population of urban areas,,0.8240713598707855
2019,per 100000 population,Nur-Sultan city,Population of urban areas,,0.1806244186151525
2019,per 100000 population,Almaty city,Population of urban areas,,0.2121184320841855
2019,per 100000 population,Shymkent city,Population of urban areas,,2.246930863402723
2019,per 100000 population,,Population of rural areas,,1.1076065137948157
2019,per 100000 population,Akmola,Population of rural areas,,0.7702815122166649
2019,per 100000 population,Aktobe,Population of rural areas,,0.393097985569373
2019,per 100000 population,Almaty,Population of rural areas,,0.2511224388257891
2019,per 100000 population,Atyrau,Population of rural areas,,0.0
2019,per 100000 population,Batys Kazakhstan,Population of rural areas,,1.9184284234355216
2019,per 100000 population,Zhambyl,Population of rural areas,,0.2940311673037342
2019,per 100000 population,Karagandy,Population of rural areas,,0.7142793367916358
2019,per 100000 population,Kostanay,Population of rural areas,,0.8134225567497803
2019,per 100000 population,Kyzylorda,Population of rural areas,,0.2252932191246908
2019,per 100000 population,Mangistau,Population of rural areas,,0.723507855486541
2019,per 100000 population,Pavlodar,Population of rural areas,,2.707391856616528
2019,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,0.0
2019,per 100000 population,Turkistan,Population of rural areas,,3.120066395012886
2019,per 100000 population,Shygys Kazakhstan,Population of rural areas,,0.7624551819313371
2019,per 100000 population,,,Male,1.0586532927181926
2019,per 100000 population,Akmola,,Male,0.8377922498631606
2019,per 100000 population,Aktobe,,Male,0.2356298208388657
2019,per 100000 population,Almaty,,Male,0.1973781276414745
2019,per 100000 population,Atyrau,,Male,0.0
2019,per 100000 population,Batys Kazakhstan,,Male,2.5193835068558723
2019,per 100000 population,Zhambyl,,Male,0.0
2019,per 100000 population,Karagandy,,Male,0.7644020999654491
2019,per 100000 population,Kostanay,,Male,1.451198024435756
2019,per 100000 population,Kyzylorda,,Male,0.4989939035419835
2019,per 100000 population,Mangistau,,Male,0.2914806048805513
2019,per 100000 population,Pavlodar,,Male,7.291460717956484
2019,per 100000 population,Soltustik Kazakhstan,,Male,0.0
2019,per 100000 population,Turkistan,,Male,2.4649873201052253
2019,per 100000 population,Shygys Kazakhstan,,Male,1.0673066440600956
2019,per 100000 population,Nur-Sultan city,,Male,0.1881892431028642
2019,per 100000 population,Almaty city,,Male,0.1158112461984958
2019,per 100000 population,Shymkent city,,Male,1.4213039245247008
2019,per 100000 population,,Population of urban areas,Male,1.0950161123799391
2019,per 100000 population,Akmola,Population of urban areas,Male,1.2188173206129431
2019,per 100000 population,Aktobe,Population of urban areas,Male,0.0
2019,per 100000 population,Almaty,Population of urban areas,Male,0.0
2019,per 100000 population,Atyrau,Population of urban areas,Male,0.0
2019,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,4.391371582179814
2019,per 100000 population,Zhambyl,Population of urban areas,Male,0.0
2019,per 100000 population,Karagandy,Population of urban areas,Male,0.7806865943425594
2019,per 100000 population,Kostanay,Population of urban areas,Male,1.2986675670761798
2019,per 100000 population,Kyzylorda,Population of urban areas,Male,0.5736230894765976
2019,per 100000 population,Mangistau,Population of urban areas,Male,0.0
2019,per 100000 population,Pavlodar,Population of urban areas,Male,8.970090862943128
2019,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,0.0
2019,per 100000 population,Turkistan,Population of urban areas,Male,1.997727584872208
2019,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,1.0179723009736903
2019,per 100000 population,Nur-Sultan city,Population of urban areas,Male,0.1881892431028642
2019,per 100000 population,Almaty city,Population of urban areas,Male,0.1158112461984958
2019,per 100000 population,Shymkent city,Population of urban areas,Male,1.4213039245247008
2019,per 100000 population,,Population of rural areas,Male,1.0104713330578288
2019,per 100000 population,Akmola,Population of rural areas,Male,0.5154891605516765
