Year,UNIT_MEASURE,Өңірлер,Жынысы,Аймақ,Жасы,Value
2017,пайыз,Қызылорда,,,,13.6
2017,пайыз,Маңғыстау,,,,2.4
2017,пайыз,Оңтүстік Қазақстан,,,,6.4
2017,пайыз,Павлодар,,,,20.9
2017,пайыз,Солтүстік Қазақстан,,,,23.7
2017,пайыз,Шығыс Қазақстан,,,,14.9
2017,пайыз,Нұр-Сұлтан қаласы,,,,24.6
2017,пайыз,Алматы қаласы,,,,10.5
2017,пайыз,,ерлер,,,16.3
2017,пайыз,Ақмола,ерлер,,,17.7
2017,пайыз,Ақтөбе,ерлер,,,7.1
2017,пайыз,Алматы,ерлер,,,21.5
2017,пайыз,Атырау,ерлер,,,5.7
2017,пайыз,Батыс Қазақстан,ерлер,,,30.2
2017,пайыз,Жамбыл,ерлер,,,31.7
2017,пайыз,Қарағанды,ерлер,,,14.9
2017,пайыз,Қостанай,ерлер,,,25.2
2017,пайыз,Қызылорда,ерлер,,,14.2
2017,пайыз,Маңғыстау,ерлер,,,2.3
2017,пайыз,Оңтүстік Қазақстан,ерлер,,,6.8
2017,пайыз,Павлодар,ерлер,,,19.7
2017,пайыз,Солтүстік Қазақстан,ерлер,,,20.7
2017,пайыз,Шығыс Қазақстан,ерлер,,,15.1
2017,пайыз,Нұр-Сұлтан қаласы,ерлер,,,25.2
2017,пайыз,Алматы қаласы,ерлер,,,10.5
2017,пайыз,,әйелдер,,,16.1
2017,пайыз,Ақмола,әйелдер,,,15.2
2017,пайыз,Ақтөбе,әйелдер,,,9.7
2017,пайыз,Алматы,әйелдер,,,15.1
2017,пайыз,Атырау,әйелдер,,,7.9
2017,пайыз,Батыс Қазақстан,әйелдер,,,29.2
2017,пайыз,Жамбыл,әйелдер,,,29.7
2017,пайыз,Қарағанды,әйелдер,,,17.7
2017,пайыз,Қостанай,әйелдер,,,28.9
2017,пайыз,Қызылорда,әйелдер,,,12.9
2017,пайыз,Маңғыстау,әйелдер,,,2.4
2017,пайыз,Оңтүстік Қазақстан,әйелдер,,,5.8
2017,пайыз,Павлодар,әйелдер,,,22.0
2017,пайыз,Солтүстік Қазақстан,әйелдер,,,26.9
2017,пайыз,Шығыс Қазақстан,әйелдер,,,14.7
2017,пайыз,Нұр-Сұлтан қаласы,әйелдер,,,23.9
2017,пайыз,Алматы қаласы,әйелдер,,,10.5
2017,пайыз,,,қала,,11.7
2017,пайыз,Ақмола,,қала,,11.4
2017,пайыз,Ақтөбе,,қала,,2.3
2017,пайыз,Алматы,,қала,,15.1
2017,пайыз,Атырау,,қала,,4.5
2017,пайыз,Батыс Қазақстан,,қала,,13.4
2017,пайыз,Жамбыл,,қала,,12.3
2017,пайыз,Қарағанды,,қала,,15.3
2017,пайыз,Қостанай,,қала,,17.8
2017,пайыз,Қызылорда,,қала,,9.3
2017,пайыз,Маңғыстау,,қала,,2.0
2017,пайыз,Оңтүстік Қазақстан,,қала,,5.0
2017,пайыз,Павлодар,,қала,,11.4
2017,пайыз,Солтүстік Қазақстан,,қала,,8.8
2017,пайыз,Шығыс Қазақстан,,қала,,9.0
2017,пайыз,Нұр-Сұлтан қаласы,,қала,,24.6
2017,пайыз,Алматы қаласы,,қала,,10.5
2017,пайыз,,,ауыл,,22.2
2017,пайыз,Ақмола,,ауыл,,21.2
2017,пайыз,Ақтөбе,,ауыл,,19.0
2017,пайыз,Алматы,,ауыл,,19.3
2017,пайыз,Атырау,,ауыл,,9.1
2017,пайыз,Батыс Қазақстан,,ауыл,,44.8
2017,пайыз,Жамбыл,,ауыл,,42.3
2017,пайыз,Қарағанды,,ауыл,,19.6
2017,пайыз,Қостанай,,ауыл,,36.8
2017,пайыз,Қызылорда,,ауыл,,16.9
2017,пайыз,Маңғыстау,,ауыл,,2.7
2017,пайыз,Оңтүстік Қазақстан,,ауыл,,7.4
2017,пайыз,Павлодар,,ауыл,,42.4
2017,пайыз,Солтүстік Қазақстан,,ауыл,,34.2
2017,пайыз,Шығыс Қазақстан,,ауыл,,24.0
2017,пайыз,,,,Y15,46.5
2017,пайыз,,,,16-24,19.2
2017,пайыз,,,,25-28,14.5
2017,пайыз,,,,29-34,14.7
2017,пайыз,,,,35-44,15.0
2017,пайыз,,,,45-54,15.0
2017,пайыз,,,,55-64,20.9
2017,пайыз,,,,65 және одан үлкен,48.0
2017,пайыз,Ақмола,,,Y15,100.0
2017,пайыз,Ақмола,,,16-24,19.8
2017,пайыз,Ақмола,,,25-28,15.7
2017,пайыз,Ақмола,,,29-34,15.3
2017,пайыз,Ақмола,,,35-44,14.8
2017,пайыз,Ақмола,,,45-54,16.0
2017,пайыз,Ақмола,,,55-64,17.0
2017,пайыз,Ақмола,,,65 және одан үлкен,27.2
2017,пайыз,Ақтөбе,,,16-24,6.4
2017,пайыз,Ақтөбе,,,25-28,9.3
2017,пайыз,Ақтөбе,,,29-34,9.5
2017,пайыз,Ақтөбе,,,35-44,7.4
2017,пайыз,Ақтөбе,,,45-54,8.6
2017,пайыз,Ақтөбе,,,55-64,8.1
2017,пайыз,Ақтөбе,,,65 және одан үлкен,17.6
2017,пайыз,Алматы,,,16-24,14.9
2017,пайыз,Алматы,,,25-28,16.6
2017,пайыз,Алматы,,,29-34,17.2
2017,пайыз,Алматы,,,35-44,19.6
2017,пайыз,Алматы,,,45-54,19.6
2017,пайыз,Алматы,,,55-64,21.5
2017,пайыз,Алматы,,,65 және одан үлкен,11.7
2017,пайыз,Атырау,,,16-24,10.4
2017,пайыз,Атырау,,,25-28,4.9
2017,пайыз,Атырау,,,29-34,5.3
2017,пайыз,Атырау,,,35-44,7.9
2017,пайыз,Атырау,,,45-54,5.8
2017,пайыз,Атырау,,,55-64,6.6
2017,пайыз,Атырау,,,65 және одан үлкен,11.7
2017,пайыз,Батыс Қазақстан,,,16-24,30.7
2017,пайыз,Батыс Қазақстан,,,25-28,26.5
2017,пайыз,Батыс Қазақстан,,,29-34,26.5
2017,пайыз,Батыс Қазақстан,,,35-44,27.0
2017,пайыз,Батыс Қазақстан,,,45-54,31.6
2017,пайыз,Батыс Қазақстан,,,55-64,36.7
2017,пайыз,Жамбыл,,,16-24,38.8
2017,пайыз,Жамбыл,,,25-28,28.7
2017,пайыз,Жамбыл,,,29-34,24.7
2017,пайыз,Жамбыл,,,35-44,23.9
2017,пайыз,Жамбыл,,,45-54,26.7
2017,пайыз,Жамбыл,,,55-64,43.6
2017,пайыз,Жамбыл,,,65 және одан үлкен,57.9
2017,пайыз,Қарағанды,,,Y15,100.0
2017,пайыз,Қарағанды,,,16-24,23.1
2017,пайыз,Қарағанды,,,25-28,16.3
2017,пайыз,Қарағанды,,,29-34,15.7
2017,пайыз,Қарағанды,,,35-44,15.1
2017,пайыз,Қарағанды,,,45-54,14.1
2017,пайыз,Қарағанды,,,55-64,16.7
2017,пайыз,Қарағанды,,,65 және одан үлкен,47.6
2017,пайыз,Қостанай,,,Y15,100.0
2017,пайыз,Қостанай,,,16-24,35.1
2017,пайыз,Қостанай,,,25-28,27.9
2017,пайыз,Қостанай,,,29-34,25.2
2017,пайыз,Қостанай,,,35-44,19.6
2017,пайыз,Қостанай,,,45-54,23.1
2017,пайыз,Қостанай,,,55-64,34.2
2017,пайыз,Қостанай,,,65 және одан үлкен,91.9
2017,пайыз,Қызылорда,,,16-24,16.9
2017,пайыз,Қызылорда,,,25-28,14.4
2017,пайыз,Қызылорда,,,29-34,13.8
2017,пайыз,Қызылорда,,,35-44,13.5
2017,пайыз,Қызылорда,,,45-54,11.2
2017,пайыз,Қызылорда,,,55-64,12.3
2017,пайыз,Қызылорда,,,65 және одан үлкен,26.6
2017,пайыз,Маңғыстау,,,16-24,4.6
2017,пайыз,Маңғыстау,,,25-28,2.4
2017,пайыз,Маңғыстау,,,29-34,2.2
2017,пайыз,Маңғыстау,,,35-44,2.0
2017,пайыз,Маңғыстау,,,45-54,2.3
2017,пайыз,Маңғыстау,,,55-64,1.7
2017,пайыз,Оңтүстік Қазақстан,,,16-24,9.1
2017,пайыз,Оңтүстік Қазақстан,,,25-28,6.1
2017,пайыз,Оңтүстік Қазақстан,,,29-34,5.9
2017,пайыз,Оңтүстік Қазақстан,,,35-44,6.6
2017,пайыз,Оңтүстік Қазақстан,,,45-54,5.4
2017,пайыз,Оңтүстік Қазақстан,,,55-64,6.8
2017,пайыз,Павлодар,,,16-24,25.5
2017,пайыз,Павлодар,,,25-28,18.2
2017,пайыз,Павлодар,,,29-34,18.0
2017,пайыз,Павлодар,,,35-44,17.4
2017,пайыз,Павлодар,,,45-54,17.3
2017,пайыз,Павлодар,,,55-64,32.3
2017,пайыз,Павлодар,,,65 және одан үлкен,99.5
2017,пайыз,Солтүстік Қазақстан,,,Y15,100.0
2017,пайыз,Солтүстік Қазақстан,,,16-24,26.7
2017,пайыз,Солтүстік Қазақстан,,,25-28,15.5
2017,пайыз,Солтүстік Қазақстан,,,29-34,16.7
2017,пайыз,Солтүстік Қазақстан,,,35-44,18.8
2017,пайыз,Солтүстік Қазақстан,,,45-54,20.8
2017,пайыз,Солтүстік Қазақстан,,,55-64,36.3
2017,пайыз,Солтүстік Қазақстан,,,65 және одан үлкен,91.2
2017,пайыз,Шығыс Қазақстан,,,Y15,100.0
2017,пайыз,Шығыс Қазақстан,,,16-24,18.5
2017,пайыз,Шығыс Қазақстан,,,25-28,11.4
2017,пайыз,Шығыс Қазақстан,,,29-34,12.8
2017,пайыз,Шығыс Қазақстан,,,35-44,14.0
2017,пайыз,Шығыс Қазақстан,,,45-54,15.3
2017,пайыз,Шығыс Қазақстан,,,55-64,19.4
2017,пайыз,Шығыс Қазақстан,,,65 және одан үлкен,60.4
2017,пайыз,Нұр-Сұлтан қаласы,,,16-24,21.9
2017,пайыз,Нұр-Сұлтан қаласы,,,25-28,22.6
2017,пайыз,Нұр-Сұлтан қаласы,,,29-34,30.8
2017,пайыз,Нұр-Сұлтан қаласы,,,35-44,30.9
2017,пайыз,Нұр-Сұлтан қаласы,,,45-54,14.9
2017,пайыз,Нұр-Сұлтан қаласы,,,55-64,9.6
2017,пайыз,Нұр-Сұлтан қаласы,,,65 және одан үлкен,7.6
2017,пайыз,Алматы қаласы,,,16-24,11.9
2017,пайыз,Алматы қаласы,,,25-28,8.8
2017,пайыз,Алматы қаласы,,,29-34,11.4
2017,пайыз,Алматы қаласы,,,35-44,10.3
2017,пайыз,Алматы қаласы,,,45-54,9.7
2017,пайыз,Алматы қаласы,,,55-64,11.0
2017,пайыз,Алматы қаласы,,,65 және одан үлкен,1.3
2018,пайыз,,,,,14.9
2018,пайыз,Ақмола,,,,17.0
2018,пайыз,Ақтөбе,,,,8.0
2018,пайыз,Алматы,,,,17.7
2018,пайыз,Атырау,,,,5.6
2018,пайыз,Батыс Қазақстан,,,,29.8
2018,пайыз,Жамбыл,,,,32.1
2018,пайыз,Қарағанды,,,,17.8
2018,пайыз,Қостанай,,,,22.4
2018,пайыз,Қызылорда,,,,11.6
2018,пайыз,Маңғыстау,,,,3.0
2018,пайыз,Павлодар,,,,12.6
2018,пайыз,Солтүстік Қазақстан,,,,23.0
2018,пайыз,Түркістан,,,,8.8
2018,пайыз,Шығыс Қазақстан,,,,11.8
2018,пайыз,Нұр-Сұлтан қаласы,,,,16.6
2018,пайыз,Алматы қаласы,,,,10.9
2018,пайыз,Шымкент қаласы,,,,4.5
2018,пайыз,,ерлер,,,15.1
2018,пайыз,Ақмола,ерлер,,,16.9
2018,пайыз,Ақтөбе,ерлер,,,7.6
2018,пайыз,Алматы,ерлер,,,18.4
2018,пайыз,Атырау,ерлер,,,5.0
2018,пайыз,Батыс Қазақстан,ерлер,,,30.7
2018,пайыз,Жамбыл,ерлер,,,33.6
2018,пайыз,Қарағанды,ерлер,,,17.9
2018,пайыз,Қостанай,ерлер,,,22.3
2018,пайыз,Қызылорда,ерлер,,,11.0
2018,пайыз,Маңғыстау,ерлер,,,2.5
2018,пайыз,Павлодар,ерлер,,,11.6
2018,пайыз,Солтүстік Қазақстан,ерлер,,,20.8
2018,пайыз,Түркістан,ерлер,,,11.2
2018,пайыз,Шығыс Қазақстан,ерлер,,,11.7
2018,пайыз,Нұр-Сұлтан қаласы,ерлер,,,16.0
2018,пайыз,Алматы қаласы,ерлер,,,11.4
2018,пайыз,Шымкент қаласы,ерлер,,,4.6
2018,пайыз,,әйелдер,,,14.7
2018,пайыз,Ақмола,әйелдер,,,17.1
2018,пайыз,Ақтөбе,әйелдер,,,8.5
2018,пайыз,Алматы,әйелдер,,,17.0
2018,пайыз,Атырау,әйелдер,,,6.3
2018,пайыз,Батыс Қазақстан,әйелдер,,,28.9
2018,пайыз,Жамбыл,әйелдер,,,30.5
2018,пайыз,Қарағанды,әйелдер,,,17.7
2018,пайыз,Қостанай,әйелдер,,,22.5
2018,пайыз,Қызылорда,әйелдер,,,12.2
2018,пайыз,Маңғыстау,әйелдер,,,3.6
2018,пайыз,Павлодар,әйелдер,,,13.6
2018,пайыз,Солтүстік Қазақстан,әйелдер,,,25.4
2018,пайыз,Түркістан,әйелдер,,,6.0
2018,пайыз,Шығыс Қазақстан,әйелдер,,,12.0
2018,пайыз,Нұр-Сұлтан қаласы,әйелдер,,,17.2
2018,пайыз,Алматы қаласы,әйелдер,,,10.4
2018,пайыз,Шымкент қаласы,әйелдер,,,4.4
2018,пайыз,,,қала,,10.4
2018,пайыз,Ақмола,,қала,,12.3
2018,пайыз,Ақтөбе,,қала,,3.4
2018,пайыз,Алматы,,қала,,18.6
2018,пайыз,Атырау,,қала,,4.0
2018,пайыз,Батыс Қазақстан,,қала,,13.6
2018,пайыз,Жамбыл,,қала,,17.9
2018,пайыз,Қарағанды,,қала,,17.3
2018,пайыз,Қостанай,,қала,,9.0
2018,пайыз,Қызылорда,,қала,,6.9
2018,пайыз,Маңғыстау,,қала,,2.7
2018,пайыз,Павлодар,,қала,,4.4
2018,пайыз,Солтүстік Қазақстан,,қала,,9.8
2018,пайыз,Түркістан,,қала,,8.3
2018,пайыз,Шығыс Қазақстан,,қала,,5.1
2018,пайыз,Нұр-Сұлтан қаласы,,қала,,16.6
2018,пайыз,Алматы қаласы,,қала,,10.9
2018,пайыз,Шымкент қаласы,,қала,,4.5
2018,пайыз,,,ауыл,,21.1
2018,пайыз,Ақмола,,ауыл,,21.2
2018,пайыз,Ақтөбе,,ауыл,,19.0
2018,пайыз,Алматы,,ауыл,,17.4
2018,пайыз,Атырау,,ауыл,,7.5
2018,пайыз,Батыс Қазақстан,,ауыл,,45.4
2018,пайыз,Жамбыл,,ауыл,,40.9
2018,пайыз,Қарағанды,,ауыл,,19.8
2018,пайыз,Қостанай,,ауыл,,37.0
2018,пайыз,Қызылорда,,ауыл,,15.1
2018,пайыз,Маңғыстау,,ауыл,,3.2
2018,пайыз,Павлодар,,ауыл,,31.5
2018,пайыз,Солтүстік Қазақстан,,ауыл,,32.3
2018,пайыз,Түркістан,,ауыл,,8.9
2018,пайыз,Шығыс Қазақстан,,ауыл,,22.4
2018,пайыз,,,,Y15,100.0
2018,пайыз,,,,16-24,17.1
2018,пайыз,,,,25-28,13.2
2018,пайыз,,,,29-34,12.8
2018,пайыз,,,,35-44,13.3
2018,пайыз,,,,45-54,14.3
2018,пайыз,,,,55-64,21.0
2018,пайыз,,,,65 және одан үлкен,60.0
2018,пайыз,Ақмола,,,16-24,19.0
2018,пайыз,Ақмола,,,25-28,14.8
2018,пайыз,Ақмола,,,29-34,15.8
2018,пайыз,Ақмола,,,35-44,15.0
2018,пайыз,Ақмола,,,45-54,15.2
2018,пайыз,Ақмола,,,55-64,20.1
2018,пайыз,Ақмола,,,65 және одан үлкен,36.8
2018,пайыз,Ақтөбе,,,16-24,12.2
2018,пайыз,Ақтөбе,,,25-28,7.5
2018,пайыз,Ақтөбе,,,29-34,6.3
2018,пайыз,Ақтөбе,,,35-44,8.1
2018,пайыз,Ақтөбе,,,45-54,8.8
2018,пайыз,Ақтөбе,,,55-64,9.0
2018,пайыз,Ақтөбе,,,65 және одан үлкен,7.1
2018,пайыз,Алматы,,,16-24,14.7
2018,пайыз,Алматы,,,25-28,12.8
2018,пайыз,Алматы,,,29-34,15.2
2018,пайыз,Алматы,,,35-44,14.8
2018,пайыз,Алматы,,,45-54,17.3
2018,пайыз,Алматы,,,55-64,37.3
2018,пайыз,Алматы,,,65 және одан үлкен,77.4
2018,пайыз,Атырау,,,16-24,6.3
2018,пайыз,Атырау,,,25-28,4.2
2018,пайыз,Атырау,,,29-34,4.1
2018,пайыз,Атырау,,,35-44,6.2
2018,пайыз,Атырау,,,45-54,6.6
2018,пайыз,Атырау,,,55-64,6.0
2018,пайыз,Атырау,,,65 және одан үлкен,15.0
2018,пайыз,Батыс Қазақстан,,,16-24,33.4
2018,пайыз,Батыс Қазақстан,,,25-28,28.4
2018,пайыз,Батыс Қазақстан,,,29-34,23.7
2018,пайыз,Батыс Қазақстан,,,35-44,26.1
2018,пайыз,Батыс Қазақстан,,,45-54,32.3
2018,пайыз,Батыс Қазақстан,,,55-64,36.4
2018,пайыз,Жамбыл,,,16-24,44.0
2018,пайыз,Жамбыл,,,25-28,30.4
2018,пайыз,Жамбыл,,,29-34,29.2
2018,пайыз,Жамбыл,,,35-44,27.1
2018,пайыз,Жамбыл,,,45-54,27.9
2018,пайыз,Жамбыл,,,55-64,39.3
2018,пайыз,Жамбыл,,,65 және одан үлкен,64.3
2018,пайыз,Қарағанды,,,16-24,21.4
2018,пайыз,Қарағанды,,,25-28,16.4
2018,пайыз,Қарағанды,,,29-34,18.3
2018,пайыз,Қарағанды,,,35-44,17.1
2018,пайыз,Қарағанды,,,45-54,16.5
2018,пайыз,Қарағанды,,,55-64,17.4
2018,пайыз,Қарағанды,,,65 және одан үлкен,48.5
2018,пайыз,Қостанай,,,Y15,100.0
2018,пайыз,Қостанай,,,16-24,26.6
2018,пайыз,Қостанай,,,25-28,19.1
2018,пайыз,Қостанай,,,29-34,17.0
2018,пайыз,Қостанай,,,35-44,17.5
2018,пайыз,Қостанай,,,45-54,18.4
2018,пайыз,Қостанай,,,55-64,34.1
2018,пайыз,Қостанай,,,65 және одан үлкен,88.6
2018,пайыз,Қызылорда,,,16-24,16.1
2018,пайыз,Қызылорда,,,25-28,10.9
2018,пайыз,Қызылорда,,,29-34,12.5
2018,пайыз,Қызылорда,,,35-44,10.5
2018,пайыз,Қызылорда,,,45-54,9.4
2018,пайыз,Қызылорда,,,55-64,8.8
2018,пайыз,Қызылорда,,,65 және одан үлкен,57.1
2018,пайыз,Маңғыстау,,,16-24,4.4
2018,пайыз,Маңғыстау,,,25-28,3.1
2018,пайыз,Маңғыстау,,,29-34,3.0
2018,пайыз,Маңғыстау,,,35-44,3.3
2018,пайыз,Маңғыстау,,,45-54,2.3
2018,пайыз,Маңғыстау,,,55-64,2.0
2018,пайыз,Павлодар,,,16-24,11.5
2018,пайыз,Павлодар,,,25-28,9.3
2018,пайыз,Павлодар,,,29-34,9.1
2018,пайыз,Павлодар,,,35-44,10.7
2018,пайыз,Павлодар,,,45-54,10.7
2018,пайыз,Павлодар,,,55-64,22.5
2018,пайыз,Павлодар,,,65 және одан үлкен,97.5
2018,пайыз,Солтүстік Қазақстан,,,Y15,100.0
2018,пайыз,Солтүстік Қазақстан,,,16-24,22.4
2018,пайыз,Солтүстік Қазақстан,,,25-28,19.3
2018,пайыз,Солтүстік Қазақстан,,,29-34,15.4
2018,пайыз,Солтүстік Қазақстан,,,35-44,17.5
2018,пайыз,Солтүстік Қазақстан,,,45-54,19.7
2018,пайыз,Солтүстік Қазақстан,,,55-64,35.8
2018,пайыз,Солтүстік Қазақстан,,,65 және одан үлкен,94.2
2018,пайыз,Түркістан,,,16-24,9.1
2018,пайыз,Түркістан,,,25-28,8.9
2018,пайыз,Түркістан,,,29-34,8.4
2018,пайыз,Түркістан,,,35-44,8.6
2018,пайыз,Түркістан,,,45-54,9.5
2018,пайыз,Түркістан,,,55-64,8.1
2018,пайыз,Түркістан,,,65 және одан үлкен,2.5
2018,пайыз,Шығыс Қазақстан,,,16-24,14.2
2018,пайыз,Шығыс Қазақстан,,,25-28,9.1
2018,пайыз,Шығыс Қазақстан,,,29-34,8.7
2018,пайыз,Шығыс Қазақстан,,,35-44,10.5
2018,пайыз,Шығыс Қазақстан,,,45-54,12.9
2018,пайыз,Шығыс Қазақстан,,,55-64,15.8
2018,пайыз,Шығыс Қазақстан,,,65 және одан үлкен,44.0
2018,пайыз,Нұр-Сұлтан қаласы,,,16-24,15.3
2018,пайыз,Нұр-Сұлтан қаласы,,,25-28,16.1
2018,пайыз,Нұр-Сұлтан қаласы,,,29-34,22.7
2018,пайыз,Нұр-Сұлтан қаласы,,,35-44,13.8
2018,пайыз,Нұр-Сұлтан қаласы,,,45-54,14.8
2018,пайыз,Нұр-Сұлтан қаласы,,,55-64,13.0
2018,пайыз,Алматы қаласы,,,16-24,12.1
2018,пайыз,Алматы қаласы,,,25-28,11.1
2018,пайыз,Алматы қаласы,,,29-34,11.1
2018,пайыз,Алматы қаласы,,,35-44,12.0
2018,пайыз,Алматы қаласы,,,45-54,10.3
2018,пайыз,Алматы қаласы,,,55-64,6.6
2018,пайыз,Алматы қаласы,,,65 және одан үлкен,5.6
2018,пайыз,Шымкент қаласы,,,16-24,4.6
2018,пайыз,Шымкент қаласы,,,25-28,5.0
2018,пайыз,Шымкент қаласы,,,29-34,2.4
2018,пайыз,Шымкент қаласы,,,35-44,5.6
2018,пайыз,Шымкент қаласы,,,45-54,6.0
2018,пайыз,Шымкент қаласы,,,55-64,1.8
2019,пайыз,,,,,13.7
2019,пайыз,Ақмола,,,,17.7
2019,пайыз,Ақтөбе,,,,8.1
2019,пайыз,Алматы,,,,18.7
2019,пайыз,Атырау,,,,6.7
2019,пайыз,Батыс Қазақстан,,,,24.0
2019,пайыз,Жамбыл,,,,28.3
2019,пайыз,Қарағанды,,,,15.7
2019,пайыз,Қостанай,,,,20.8
2019,пайыз,Қызылорда,,,,10.3
2019,пайыз,Маңғыстау,,,,3.5
2019,пайыз,Павлодар,,,,14.0
2019,пайыз,Солтүстік Қазақстан,,,,19.1
2019,пайыз,Түркістан,,,,14.9
2019,пайыз,Шығыс Қазақстан,,,,10.3
2019,пайыз,Нұр-Сұлтан қаласы,,,,9.7
2019,пайыз,Алматы қаласы,,,,4.6
2019,пайыз,Шымкент қаласы,,,,7.5
2019,пайыз,,ерлер,,,13.8
2019,пайыз,Ақмола,ерлер,,,15.9
2019,пайыз,Ақтөбе,ерлер,,,7.2
2019,пайыз,Алматы,ерлер,,,20.4
2019,пайыз,Атырау,ерлер,,,6.0
2019,пайыз,Батыс Қазақстан,ерлер,,,25.0
2019,пайыз,Жамбыл,ерлер,,,27.5
2019,пайыз,Қарағанды,ерлер,,,14.3
2019,пайыз,Қостанай,ерлер,,,20.2
2019,пайыз,Қызылорда,ерлер,,,12.0
2019,пайыз,Маңғыстау,ерлер,,,2.8
2019,пайыз,Павлодар,ерлер,,,13.2
2019,пайыз,Солтүстік Қазақстан,ерлер,,,16.8
2019,пайыз,Түркістан,ерлер,,,13.9
2019,пайыз,Шығыс Қазақстан,ерлер,,,10.3
2019,пайыз,Нұр-Сұлтан қаласы,ерлер,,,12.9
2019,пайыз,Алматы қаласы,ерлер,,,5.1
2019,пайыз,Шымкент қаласы,ерлер,,,9.1
2019,пайыз,,әйелдер,,,13.6
2019,пайыз,Ақмола,әйелдер,,,19.6
2019,пайыз,Ақтөбе,әйелдер,,,9.0
2019,пайыз,Алматы,әйелдер,,,16.8
2019,пайыз,Атырау,әйелдер,,,7.5
2019,пайыз,Батыс Қазақстан,әйелдер,,,23.0
2019,пайыз,Жамбыл,әйелдер,,,29.2
2019,пайыз,Қарағанды,әйелдер,,,17.4
2019,пайыз,Қостанай,әйелдер,,,21.4
2019,пайыз,Қызылорда,әйелдер,,,8.3
2019,пайыз,Маңғыстау,әйелдер,,,4.3
2019,пайыз,Павлодар,әйелдер,,,14.8
2019,пайыз,Солтүстік Қазақстан,әйелдер,,,21.6
2019,пайыз,Түркістан,әйелдер,,,16.2
2019,пайыз,Шығыс Қазақстан,әйелдер,,,10.3
2019,пайыз,Нұр-Сұлтан қаласы,әйелдер,,,6.7
2019,пайыз,Алматы қаласы,әйелдер,,,4.1
2019,пайыз,Шымкент қаласы,әйелдер,,,5.7
2019,пайыз,,,қала,,8.3
2019,пайыз,Ақмола,,қала,,12.8
2019,пайыз,Ақтөбе,,қала,,3.2
2019,пайыз,Алматы,,қала,,16.3
2019,пайыз,Атырау,,қала,,6.8
2019,пайыз,Батыс Қазақстан,,қала,,13.3
2019,пайыз,Жамбыл,,қала,,19.1
2019,пайыз,Қарағанды,,қала,,16.0
2019,пайыз,Қостанай,,қала,,6.6
2019,пайыз,Қызылорда,,қала,,4.7
2019,пайыз,Маңғыстау,,қала,,1.8
2019,пайыз,Павлодар,,қала,,5.3
2019,пайыз,Солтүстік Қазақстан,,қала,,6.0
2019,пайыз,Түркістан,,қала,,10.6
2019,пайыз,Шығыс Қазақстан,,қала,,2.6
2019,пайыз,Нұр-Сұлтан қаласы,,қала,,9.7
2019,пайыз,Алматы қаласы,,қала,,4.6
2019,пайыз,Шымкент қаласы,,қала,,7.5
2019,пайыз,,,ауыл,,21.4
2019,пайыз,Ақмола,,ауыл,,22.2
2019,пайыз,Ақтөбе,,ауыл,,19.7
2019,пайыз,Алматы,,ауыл,,19.3
2019,пайыз,Атырау,,ауыл,,6.5
2019,пайыз,Батыс Қазақстан,,ауыл,,34.5
2019,пайыз,Жамбыл,,ауыл,,34.4
2019,пайыз,Қарағанды,,ауыл,,14.7
2019,пайыз,Қостанай,,ауыл,,36.5
2019,пайыз,Қызылорда,,ауыл,,14.7
2019,пайыз,Маңғыстау,,ауыл,,4.8
2019,пайыз,Павлодар,,ауыл,,34.1
2019,пайыз,Солтүстік Қазақстан,,ауыл,,28.8
2019,пайыз,Түркістан,,ауыл,,15.9
2019,пайыз,Шығыс Қазақстан,,ауыл,,22.5
2019,пайыз,,,,Y15,100.0
2019,пайыз,,,,16-24,15.6
2019,пайыз,,,,25-28,11.7
2019,пайыз,,,,29-34,11.4
2019,пайыз,,,,35-44,11.6
2019,пайыз,,,,45-54,14.0
2019,пайыз,,,,55-64,19.7
2019,пайыз,,,,65 және одан үлкен,62.9
2019,пайыз,Ақмола,,,16-24,19.5
2019,пайыз,Ақмола,,,25-28,13.6
2019,пайыз,Ақмола,,,29-34,13.3
2019,пайыз,Ақмола,,,35-44,13.7
2019,пайыз,Ақмола,,,45-54,13.3
2019,пайыз,Ақмола,,,55-64,26.8
2019,пайыз,Ақмола,,,65 және одан үлкен,59.2
2019,пайыз,Ақтөбе,,,16-24,7.3
2019,пайыз,Ақтөбе,,,25-28,7.1
2019,пайыз,Ақтөбе,,,29-34,8.6
2019,пайыз,Ақтөбе,,,35-44,6.9
2019,пайыз,Ақтөбе,,,45-54,9.3
2019,пайыз,Ақтөбе,,,55-64,8.0
2019,пайыз,Ақтөбе,,,65 және одан үлкен,42.6
2019,пайыз,Алматы,,,16-24,16.3
2019,пайыз,Алматы,,,25-28,14.8
2019,пайыз,Алматы,,,29-34,13.8
2019,пайыз,Алматы,,,35-44,15.9
2019,пайыз,Алматы,,,45-54,22.7
2019,пайыз,Алматы,,,55-64,29.2
2019,пайыз,Алматы,,,65 және одан үлкен,44.3
2019,пайыз,Атырау,,,16-24,5.3
2019,пайыз,Атырау,,,25-28,7.4
2019,пайыз,Атырау,,,29-34,8.6
2019,пайыз,Атырау,,,35-44,6.7
2019,пайыз,Атырау,,,45-54,5.4
2019,пайыз,Атырау,,,55-64,6.4
2019,пайыз,Атырау,,,65 және одан үлкен,1.9
2019,пайыз,Батыс Қазақстан,,,16-24,25.7
