Year,UNIT_MEASURE,Регионы,Пол,Местность,Возраст,Value
2017,процент,Кызылординская,,,35-44,13.5
2017,процент,Кызылординская,,,45-54,11.2
2017,процент,Кызылординская,,,55-64,12.3
2017,процент,Кызылординская,,,65 и старше,26.6
2017,процент,Мангистауская,,,16-24,4.6
2017,процент,Мангистауская,,,25-28,2.4
2017,процент,Мангистауская,,,29-34,2.2
2017,процент,Мангистауская,,,35-44,2.0
2017,процент,Мангистауская,,,45-54,2.3
2017,процент,Мангистауская,,,55-64,1.7
2017,процент,Южно-Казахстанская,,,16-24,9.1
2017,процент,Южно-Казахстанская,,,25-28,6.1
2017,процент,Южно-Казахстанская,,,29-34,5.9
2017,процент,Южно-Казахстанская,,,35-44,6.6
2017,процент,Южно-Казахстанская,,,45-54,5.4
2017,процент,Южно-Казахстанская,,,55-64,6.8
2017,процент,Павлодарская,,,16-24,25.5
2017,процент,Павлодарская,,,25-28,18.2
2017,процент,Павлодарская,,,29-34,18.0
2017,процент,Павлодарская,,,35-44,17.4
2017,процент,Павлодарская,,,45-54,17.3
2017,процент,Павлодарская,,,55-64,32.3
2017,процент,Павлодарская,,,65 и старше,99.5
2017,процент,Северо-Казахстанская,,,15,100.0
2017,процент,Северо-Казахстанская,,,16-24,26.7
2017,процент,Северо-Казахстанская,,,25-28,15.5
2017,процент,Северо-Казахстанская,,,29-34,16.7
2017,процент,Северо-Казахстанская,,,35-44,18.8
2017,процент,Северо-Казахстанская,,,45-54,20.8
2017,процент,Северо-Казахстанская,,,55-64,36.3
2017,процент,Северо-Казахстанская,,,65 и старше,91.2
2017,процент,Восточно-Казахстанская,,,15,100.0
2017,процент,Восточно-Казахстанская,,,16-24,18.5
2017,процент,Восточно-Казахстанская,,,25-28,11.4
2017,процент,Восточно-Казахстанская,,,29-34,12.8
2017,процент,Восточно-Казахстанская,,,35-44,14.0
2017,процент,Восточно-Казахстанская,,,45-54,15.3
2017,процент,Восточно-Казахстанская,,,55-64,19.4
2017,процент,Восточно-Казахстанская,,,65 и старше,60.4
2017,процент,г_Нур-Султан,,,16-24,21.9
2017,процент,г_Нур-Султан,,,25-28,22.6
2017,процент,г_Нур-Султан,,,29-34,30.8
2017,процент,г_Нур-Султан,,,35-44,30.9
2017,процент,г_Нур-Султан,,,45-54,14.9
2017,процент,г_Нур-Султан,,,55-64,9.6
2017,процент,г_Нур-Султан,,,65 и старше,7.6
2017,процент,г_Алматы,,,16-24,11.9
2017,процент,г_Алматы,,,25-28,8.8
2017,процент,г_Алматы,,,29-34,11.4
2017,процент,г_Алматы,,,35-44,10.3
2017,процент,г_Алматы,,,45-54,9.7
2017,процент,г_Алматы,,,55-64,11.0
2017,процент,г_Алматы,,,65 и старше,1.3
2018,процент,,,,,14.9
2018,процент,Акмолинская,,,,17.0
2018,процент,Актюбинская,,,,8.0
2018,процент,Алматинская,,,,17.7
2018,процент,Атырауская,,,,5.6
2018,процент,Западно-Казахстанская,,,,29.8
2018,процент,Жымбылская,,,,32.1
2018,процент,Карагандинская,,,,17.8
2018,процент,Костанайская,,,,22.4
2018,процент,Кызылординская,,,,11.6
2018,процент,Мангистауская,,,,3.0
2018,процент,Павлодарская,,,,12.6
2018,процент,Северо-Казахстанская,,,,23.0
2018,процент,Туркестанская,,,,8.8
2018,процент,Восточно-Казахстанская,,,,11.8
2018,процент,г_Нур-Султан,,,,16.6
2018,процент,г_Алматы,,,,10.9
2018,процент,г_Шымкент,,,,4.5
2018,процент,,мужчины,,,15.1
2018,процент,Акмолинская,мужчины,,,16.9
2018,процент,Актюбинская,мужчины,,,7.6
2018,процент,Алматинская,мужчины,,,18.4
2018,процент,Атырауская,мужчины,,,5.0
2018,процент,Западно-Казахстанская,мужчины,,,30.7
2018,процент,Жымбылская,мужчины,,,33.6
2018,процент,Карагандинская,мужчины,,,17.9
2018,процент,Костанайская,мужчины,,,22.3
2018,процент,Кызылординская,мужчины,,,11.0
2018,процент,Мангистауская,мужчины,,,2.5
2018,процент,Павлодарская,мужчины,,,11.6
2018,процент,Северо-Казахстанская,мужчины,,,20.8
2018,процент,Туркестанская,мужчины,,,11.2
2018,процент,Восточно-Казахстанская,мужчины,,,11.7
2018,процент,г_Нур-Султан,мужчины,,,16.0
2018,процент,г_Алматы,мужчины,,,11.4
2018,процент,г_Шымкент,мужчины,,,4.6
2018,процент,,женщины,,,14.7
2018,процент,Акмолинская,женщины,,,17.1
2018,процент,Актюбинская,женщины,,,8.5
2018,процент,Алматинская,женщины,,,17.0
2018,процент,Атырауская,женщины,,,6.3
2018,процент,Западно-Казахстанская,женщины,,,28.9
2018,процент,Жымбылская,женщины,,,30.5
2018,процент,Карагандинская,женщины,,,17.7
2018,процент,Костанайская,женщины,,,22.5
2018,процент,Кызылординская,женщины,,,12.2
2018,процент,Мангистауская,женщины,,,3.6
2018,процент,Павлодарская,женщины,,,13.6
2018,процент,Северо-Казахстанская,женщины,,,25.4
2018,процент,Туркестанская,женщины,,,6.0
2018,процент,Восточно-Казахстанская,женщины,,,12.0
2018,процент,г_Нур-Султан,женщины,,,17.2
2018,процент,г_Алматы,женщины,,,10.4
2018,процент,г_Шымкент,женщины,,,4.4
2018,процент,,,Город,,10.4
2018,процент,Акмолинская,,Город,,12.3
2018,процент,Актюбинская,,Город,,3.4
2018,процент,Алматинская,,Город,,18.6
2018,процент,Атырауская,,Город,,4.0
2018,процент,Западно-Казахстанская,,Город,,13.6
2018,процент,Жымбылская,,Город,,17.9
2018,процент,Карагандинская,,Город,,17.3
2018,процент,Костанайская,,Город,,9.0
2018,процент,Кызылординская,,Город,,6.9
2018,процент,Мангистауская,,Город,,2.7
2018,процент,Павлодарская,,Город,,4.4
2018,процент,Северо-Казахстанская,,Город,,9.8
2018,процент,Туркестанская,,Город,,8.3
2018,процент,Восточно-Казахстанская,,Город,,5.1
2018,процент,г_Нур-Султан,,Город,,16.6
2018,процент,г_Алматы,,Город,,10.9
2018,процент,г_Шымкент,,Город,,4.5
2018,процент,,,сельское население,,21.1
2018,процент,Акмолинская,,сельское население,,21.2
2018,процент,Актюбинская,,сельское население,,19.0
2018,процент,Алматинская,,сельское население,,17.4
2018,процент,Атырауская,,сельское население,,7.5
2018,процент,Западно-Казахстанская,,сельское население,,45.4
2018,процент,Жымбылская,,сельское население,,40.9
2018,процент,Карагандинская,,сельское население,,19.8
2018,процент,Костанайская,,сельское население,,37.0
2018,процент,Кызылординская,,сельское население,,15.1
2018,процент,Мангистауская,,сельское население,,3.2
2018,процент,Павлодарская,,сельское население,,31.5
2018,процент,Северо-Казахстанская,,сельское население,,32.3
2018,процент,Туркестанская,,сельское население,,8.9
2018,процент,Восточно-Казахстанская,,сельское население,,22.4
2018,процент,,,,15,100.0
2018,процент,,,,16-24,17.1
2018,процент,,,,25-28,13.2
2018,процент,,,,29-34,12.8
2018,процент,,,,35-44,13.3
2018,процент,,,,45-54,14.3
2018,процент,,,,55-64,21.0
2018,процент,,,,65 и старше,60.0
2018,процент,Акмолинская,,,16-24,19.0
2018,процент,Акмолинская,,,25-28,14.8
2018,процент,Акмолинская,,,29-34,15.8
2018,процент,Акмолинская,,,35-44,15.0
2018,процент,Акмолинская,,,45-54,15.2
2018,процент,Акмолинская,,,55-64,20.1
2018,процент,Акмолинская,,,65 и старше,36.8
2018,процент,Актюбинская,,,16-24,12.2
2018,процент,Актюбинская,,,25-28,7.5
2018,процент,Актюбинская,,,29-34,6.3
2018,процент,Актюбинская,,,35-44,8.1
2018,процент,Актюбинская,,,45-54,8.8
2018,процент,Актюбинская,,,55-64,9.0
2018,процент,Актюбинская,,,65 и старше,7.1
2018,процент,Алматинская,,,16-24,14.7
2018,процент,Алматинская,,,25-28,12.8
2018,процент,Алматинская,,,29-34,15.2
2018,процент,Алматинская,,,35-44,14.8
2018,процент,Алматинская,,,45-54,17.3
2018,процент,Алматинская,,,55-64,37.3
2018,процент,Алматинская,,,65 и старше,77.4
2018,процент,Атырауская,,,16-24,6.3
2018,процент,Атырауская,,,25-28,4.2
2018,процент,Атырауская,,,29-34,4.1
2018,процент,Атырауская,,,35-44,6.2
2018,процент,Атырауская,,,45-54,6.6
2018,процент,Атырауская,,,55-64,6.0
2018,процент,Атырауская,,,65 и старше,15.0
2018,процент,Западно-Казахстанская,,,16-24,33.4
2018,процент,Западно-Казахстанская,,,25-28,28.4
2018,процент,Западно-Казахстанская,,,29-34,23.7
2018,процент,Западно-Казахстанская,,,35-44,26.1
2018,процент,Западно-Казахстанская,,,45-54,32.3
2018,процент,Западно-Казахстанская,,,55-64,36.4
2018,процент,Жымбылская,,,16-24,44.0
2018,процент,Жымбылская,,,25-28,30.4
2018,процент,Жымбылская,,,29-34,29.2
2018,процент,Жымбылская,,,35-44,27.1
2018,процент,Жымбылская,,,45-54,27.9
2018,процент,Жымбылская,,,55-64,39.3
2018,процент,Жымбылская,,,65 и старше,64.3
2018,процент,Карагандинская,,,16-24,21.4
2018,процент,Карагандинская,,,25-28,16.4
2018,процент,Карагандинская,,,29-34,18.3
2018,процент,Карагандинская,,,35-44,17.1
2018,процент,Карагандинская,,,45-54,16.5
2018,процент,Карагандинская,,,55-64,17.4
2018,процент,Карагандинская,,,65 и старше,48.5
2018,процент,Костанайская,,,15,100.0
2018,процент,Костанайская,,,16-24,26.6
2018,процент,Костанайская,,,25-28,19.1
2018,процент,Костанайская,,,29-34,17.0
2018,процент,Костанайская,,,35-44,17.5
2018,процент,Костанайская,,,45-54,18.4
2018,процент,Костанайская,,,55-64,34.1
2018,процент,Костанайская,,,65 и старше,88.6
2018,процент,Кызылординская,,,16-24,16.1
2018,процент,Кызылординская,,,25-28,10.9
2018,процент,Кызылординская,,,29-34,12.5
2018,процент,Кызылординская,,,35-44,10.5
2018,процент,Кызылординская,,,45-54,9.4
2018,процент,Кызылординская,,,55-64,8.8
2018,процент,Кызылординская,,,65 и старше,57.1
2018,процент,Мангистауская,,,16-24,4.4
2018,процент,Мангистауская,,,25-28,3.1
2018,процент,Мангистауская,,,29-34,3.0
2018,процент,Мангистауская,,,35-44,3.3
2018,процент,Мангистауская,,,45-54,2.3
2018,процент,Мангистауская,,,55-64,2.0
2018,процент,Павлодарская,,,16-24,11.5
2018,процент,Павлодарская,,,25-28,9.3
2018,процент,Павлодарская,,,29-34,9.1
2018,процент,Павлодарская,,,35-44,10.7
2018,процент,Павлодарская,,,45-54,10.7
2018,процент,Павлодарская,,,55-64,22.5
2018,процент,Павлодарская,,,65 и старше,97.5
2018,процент,Северо-Казахстанская,,,15,100.0
2018,процент,Северо-Казахстанская,,,16-24,22.4
2018,процент,Северо-Казахстанская,,,25-28,19.3
2018,процент,Северо-Казахстанская,,,29-34,15.4
2018,процент,Северо-Казахстанская,,,35-44,17.5
2018,процент,Северо-Казахстанская,,,45-54,19.7
2018,процент,Северо-Казахстанская,,,55-64,35.8
2018,процент,Северо-Казахстанская,,,65 и старше,94.2
2018,процент,Туркестанская,,,16-24,9.1
2018,процент,Туркестанская,,,25-28,8.9
2018,процент,Туркестанская,,,29-34,8.4
2018,процент,Туркестанская,,,35-44,8.6
2018,процент,Туркестанская,,,45-54,9.5
2018,процент,Туркестанская,,,55-64,8.1
2018,процент,Туркестанская,,,65 и старше,2.5
2018,процент,Восточно-Казахстанская,,,16-24,14.2
2018,процент,Восточно-Казахстанская,,,25-28,9.1
2018,процент,Восточно-Казахстанская,,,29-34,8.7
2018,процент,Восточно-Казахстанская,,,35-44,10.5
2018,процент,Восточно-Казахстанская,,,45-54,12.9
2018,процент,Восточно-Казахстанская,,,55-64,15.8
2018,процент,Восточно-Казахстанская,,,65 и старше,44.0
2018,процент,г_Нур-Султан,,,16-24,15.3
2018,процент,г_Нур-Султан,,,25-28,16.1
2018,процент,г_Нур-Султан,,,29-34,22.7
2018,процент,г_Нур-Султан,,,35-44,13.8
2018,процент,г_Нур-Султан,,,45-54,14.8
2018,процент,г_Нур-Султан,,,55-64,13.0
2018,процент,г_Алматы,,,16-24,12.1
2018,процент,г_Алматы,,,25-28,11.1
2018,процент,г_Алматы,,,29-34,11.1
2018,процент,г_Алматы,,,35-44,12.0
2018,процент,г_Алматы,,,45-54,10.3
2018,процент,г_Алматы,,,55-64,6.6
2018,процент,г_Алматы,,,65 и старше,5.6
2018,процент,г_Шымкент,,,16-24,4.6
2018,процент,г_Шымкент,,,25-28,5.0
2018,процент,г_Шымкент,,,29-34,2.4
2018,процент,г_Шымкент,,,35-44,5.6
2018,процент,г_Шымкент,,,45-54,6.0
2018,процент,г_Шымкент,,,55-64,1.8
2019,процент,,,,,13.7
2019,процент,Акмолинская,,,,17.7
2019,процент,Актюбинская,,,,8.1
2019,процент,Алматинская,,,,18.7
2019,процент,Атырауская,,,,6.7
2019,процент,Западно-Казахстанская,,,,24.0
2019,процент,Жымбылская,,,,28.3
2019,процент,Карагандинская,,,,15.7
2019,процент,Костанайская,,,,20.8
2019,процент,Кызылординская,,,,10.3
2019,процент,Мангистауская,,,,3.5
2019,процент,Павлодарская,,,,14.0
2019,процент,Северо-Казахстанская,,,,19.1
2019,процент,Туркестанская,,,,14.9
2019,процент,Восточно-Казахстанская,,,,10.3
2019,процент,г_Нур-Султан,,,,9.7
2019,процент,г_Алматы,,,,4.6
2019,процент,г_Шымкент,,,,7.5
2019,процент,,мужчины,,,13.8
2019,процент,Акмолинская,мужчины,,,15.9
2019,процент,Актюбинская,мужчины,,,7.2
2019,процент,Алматинская,мужчины,,,20.4
2019,процент,Атырауская,мужчины,,,6.0
2019,процент,Западно-Казахстанская,мужчины,,,25.0
2019,процент,Жымбылская,мужчины,,,27.5
2019,процент,Карагандинская,мужчины,,,14.3
2019,процент,Костанайская,мужчины,,,20.2
2019,процент,Кызылординская,мужчины,,,12.0
2019,процент,Мангистауская,мужчины,,,2.8
2019,процент,Павлодарская,мужчины,,,13.2
2019,процент,Северо-Казахстанская,мужчины,,,16.8
2019,процент,Туркестанская,мужчины,,,13.9
2019,процент,Восточно-Казахстанская,мужчины,,,10.3
2019,процент,г_Нур-Султан,мужчины,,,12.9
2019,процент,г_Алматы,мужчины,,,5.1
2019,процент,г_Шымкент,мужчины,,,9.1
2019,процент,,женщины,,,13.6
2019,процент,Акмолинская,женщины,,,19.6
2019,процент,Актюбинская,женщины,,,9.0
2019,процент,Алматинская,женщины,,,16.8
2019,процент,Атырауская,женщины,,,7.5
2019,процент,Западно-Казахстанская,женщины,,,23.0
2019,процент,Жымбылская,женщины,,,29.2
2019,процент,Карагандинская,женщины,,,17.4
2019,процент,Костанайская,женщины,,,21.4
2019,процент,Кызылординская,женщины,,,8.3
2019,процент,Мангистауская,женщины,,,4.3
2019,процент,Павлодарская,женщины,,,14.8
2019,процент,Северо-Казахстанская,женщины,,,21.6
2019,процент,Туркестанская,женщины,,,16.2
2019,процент,Восточно-Казахстанская,женщины,,,10.3
2019,процент,г_Нур-Султан,женщины,,,6.7
2019,процент,г_Алматы,женщины,,,4.1
2019,процент,г_Шымкент,женщины,,,5.7
2019,процент,,,Город,,8.3
2019,процент,Акмолинская,,Город,,12.8
2019,процент,Актюбинская,,Город,,3.2
2019,процент,Алматинская,,Город,,16.3
2019,процент,Атырауская,,Город,,6.8
2019,процент,Западно-Казахстанская,,Город,,13.3
2019,процент,Жымбылская,,Город,,19.1
2019,процент,Карагандинская,,Город,,16.0
2019,процент,Костанайская,,Город,,6.6
2019,процент,Кызылординская,,Город,,4.7
2019,процент,Мангистауская,,Город,,1.8
2019,процент,Павлодарская,,Город,,5.3
2019,процент,Северо-Казахстанская,,Город,,6.0
2019,процент,Туркестанская,,Город,,10.6
2019,процент,Восточно-Казахстанская,,Город,,2.6
2019,процент,г_Нур-Султан,,Город,,9.7
2019,процент,г_Алматы,,Город,,4.6
2019,процент,г_Шымкент,,Город,,7.5
2019,процент,,,сельское население,,21.4
2019,процент,Акмолинская,,сельское население,,22.2
2019,процент,Актюбинская,,сельское население,,19.7
2019,процент,Алматинская,,сельское население,,19.3
2019,процент,Атырауская,,сельское население,,6.5
2019,процент,Западно-Казахстанская,,сельское население,,34.5
2019,процент,Жымбылская,,сельское население,,34.4
2019,процент,Карагандинская,,сельское население,,14.7
2019,процент,Костанайская,,сельское население,,36.5
2019,процент,Кызылординская,,сельское население,,14.7
2019,процент,Мангистауская,,сельское население,,4.8
2019,процент,Павлодарская,,сельское население,,34.1
2019,процент,Северо-Казахстанская,,сельское население,,28.8
2019,процент,Туркестанская,,сельское население,,15.9
2019,процент,Восточно-Казахстанская,,сельское население,,22.5
2019,процент,,,,15,100.0
2019,процент,,,,16-24,15.6
2019,процент,,,,25-28,11.7
2019,процент,,,,29-34,11.4
2019,процент,,,,35-44,11.6
2019,процент,,,,45-54,14.0
2019,процент,,,,55-64,19.7
2019,процент,,,,65 и старше,62.9
2019,процент,Акмолинская,,,16-24,19.5
2019,процент,Акмолинская,,,25-28,13.6
2019,процент,Акмолинская,,,29-34,13.3
2019,процент,Акмолинская,,,35-44,13.7
2019,процент,Акмолинская,,,45-54,13.3
2019,процент,Акмолинская,,,55-64,26.8
2019,процент,Акмолинская,,,65 и старше,59.2
2019,процент,Актюбинская,,,16-24,7.3
2019,процент,Актюбинская,,,25-28,7.1
2019,процент,Актюбинская,,,29-34,8.6
2019,процент,Актюбинская,,,35-44,6.9
2019,процент,Актюбинская,,,45-54,9.3
2019,процент,Актюбинская,,,55-64,8.0
2019,процент,Актюбинская,,,65 и старше,42.6
2019,процент,Алматинская,,,16-24,16.3
2019,процент,Алматинская,,,25-28,14.8
2019,процент,Алматинская,,,29-34,13.8
2019,процент,Алматинская,,,35-44,15.9
2019,процент,Алматинская,,,45-54,22.7
2019,процент,Алматинская,,,55-64,29.2
2019,процент,Алматинская,,,65 и старше,44.3
2019,процент,Атырауская,,,16-24,5.3
2019,процент,Атырауская,,,25-28,7.4
2019,процент,Атырауская,,,29-34,8.6
2019,процент,Атырауская,,,35-44,6.7
2019,процент,Атырауская,,,45-54,5.4
2019,процент,Атырауская,,,55-64,6.4
2019,процент,Атырауская,,,65 и старше,1.9
2019,процент,Западно-Казахстанская,,,16-24,25.7
2019,процент,Западно-Казахстанская,,,25-28,19.8
2019,процент,Западно-Казахстанская,,,29-34,21.3
2019,процент,Западно-Казахстанская,,,35-44,24.0
2019,процент,Западно-Казахстанская,,,45-54,25.2
2019,процент,Западно-Казахстанская,,,55-64,26.1
2019,процент,Западно-Казахстанская,,,65 и старше,100.0
2019,процент,Жымбылская,,,16-24,41.7
2019,процент,Жымбылская,,,25-28,26.9
2019,процент,Жымбылская,,,29-34,22.7
2019,процент,Жымбылская,,,35-44,21.5
2019,процент,Жымбылская,,,45-54,22.4
2019,процент,Жымбылская,,,55-64,39.3
2019,процент,Жымбылская,,,65 и старше,64.0
2019,процент,Карагандинская,,,16-24,22.3
2019,процент,Карагандинская,,,25-28,14.4
2019,процент,Карагандинская,,,29-34,15.4
2019,процент,Карагандинская,,,35-44,15.9
2019,процент,Карагандинская,,,45-54,13.7
2019,процент,Карагандинская,,,55-64,13.9
2019,процент,Карагандинская,,,65 и старше,57.9
2019,процент,Костанайская,,,15,100.0
2019,процент,Костанайская,,,16-24,24.8
2019,процент,Костанайская,,,25-28,18.0
2019,процент,Костанайская,,,29-34,15.9
2019,процент,Костанайская,,,35-44,15.2
2019,процент,Костанайская,,,45-54,18.4
2019,процент,Костанайская,,,55-64,28.9
2019,процент,Костанайская,,,65 и старше,88.3
2019,процент,Кызылординская,,,16-24,14.9
2019,процент,Кызылординская,,,25-28,8.6
2019,процент,Кызылординская,,,29-34,9.2
2019,процент,Кызылординская,,,35-44,10.3
2019,процент,Кызылординская,,,45-54,9.9
2019,процент,Кызылординская,,,55-64,9.5
2019,процент,Кызылординская,,,65 и старше,100.0
2019,процент,Мангистауская,,,16-24,6.5
2019,процент,Мангистауская,,,25-28,5.4
2019,процент,Мангистауская,,,29-34,2.0
2019,процент,Мангистауская,,,35-44,3.3
2019,процент,Мангистауская,,,45-54,2.7
2019,процент,Мангистауская,,,55-64,3.4
2019,процент,Павлодарская,,,15,100.0
2019,процент,Павлодарская,,,16-24,15.3
2019,процент,Павлодарская,,,25-28,8.2
2019,процент,Павлодарская,,,29-34,12.1
2019,процент,Павлодарская,,,35-44,11.2
2019,процент,Павлодарская,,,45-54,12.5
2019,процент,Павлодарская,,,55-64,22.2
2019,процент,Павлодарская,,,65 и старше,84.2
2019,процент,Северо-Казахстанская,,,15,100.0
2019,процент,Северо-Казахстанская,,,16-24,21.3
2019,процент,Северо-Казахстанская,,,25-28,14.6
2019,процент,Северо-Казахстанская,,,29-34,14.3
2019,процент,Северо-Казахстанская,,,35-44,13.5
2019,процент,Северо-Казахстанская,,,45-54,17.7
2019,процент,Северо-Казахстанская,,,55-64,29.8
2019,процент,Северо-Казахстанская,,,65 и старше,85.1
2019,процент,Туркестанская,,,16-24,15.3
2019,процент,Туркестанская,,,25-28,16.0
2019,процент,Туркестанская,,,29-34,14.3
2019,процент,Туркестанская,,,35-44,15.1
2019,процент,Туркестанская,,,45-54,14.8
2019,процент,Туркестанская,,,55-64,14.3
2019,процент,Туркестанская,,,65 и старше,11.1
2019,процент,Восточно-Казахстанская,,,16-24,9.9
2019,процент,Восточно-Казахстанская,,,25-28,7.2
2019,процент,Восточно-Казахстанская,,,29-34,8.1
2019,процент,Восточно-Казахстанская,,,35-44,9.5
2019,процент,Восточно-Казахстанская,,,45-54,11.9
2019,процент,Восточно-Казахстанская,,,55-64,14.3
2019,процент,Восточно-Казахстанская,,,65 и старше,60.0
2019,процент,г_Нур-Султан,,,16-24,12.2
2019,процент,г_Нур-Султан,,,25-28,7.8
2019,процент,г_Нур-Султан,,,29-34,7.9
2019,процент,г_Нур-Султан,,,35-44,6.7
2019,процент,г_Нур-Султан,,,45-54,12.6
2019,процент,г_Нур-Султан,,,55-64,23.7
2019,процент,г_Нур-Султан,,,65 и старше,77.7
2019,процент,г_Алматы,,,16-24,4.0
2019,процент,г_Алматы,,,25-28,5.3
2019,процент,г_Алматы,,,29-34,4.5
2019,процент,г_Алматы,,,35-44,4.2
2019,процент,г_Алматы,,,45-54,5.8
2019,процент,г_Алматы,,,55-64,3.7
2019,процент,г_Алматы,,,65 и старше,2.0
2019,процент,г_Шымкент,,,16-24,7.5
2019,процент,г_Шымкент,,,25-28,6.2
2019,процент,г_Шымкент,,,29-34,10.0
2019,процент,г_Шымкент,,,35-44,6.3
2019,процент,г_Шымкент,,,45-54,6.2
2019,процент,г_Шымкент,,,55-64,7.9
