Year,UNIT_MEASURE,Регионы,Пол,Местность,Возраст,Value
2018,процент,г_Алматы,,,55-64,0.9
2018,процент,г_Алматы,,,65 и старше,1.3
2018,процент,г_Шымкент,,,16-24,1.5
2018,процент,г_Шымкент,,,25-28,1.2
2018,процент,г_Шымкент,,,29-34,0.3
2018,процент,г_Шымкент,,,35-44,0.9
2018,процент,г_Шымкент,,,45-54,0.6
2019,процент,,,,,2.1
2019,процент,Акмолинская,,,,3.8
2019,процент,Актюбинская,,,,1.6
2019,процент,Алматинская,,,,3.8
2019,процент,Атырауская,,,,0.4
2019,процент,Западно-Казахстанская,,,,3.4
2019,процент,Жымбылская,,,,1.4
2019,процент,Карагандинская,,,,1.8
2019,процент,Костанайская,,,,4.2
2019,процент,Кызылординская,,,,3.8
2019,процент,Мангистауская,,,,1.3
2019,процент,Павлодарская,,,,1.5
2019,процент,Северо-Казахстанская,,,,0.7
2019,процент,Туркестанская,,,,2.7
2019,процент,Восточно-Казахстанская,,,,3.3
2019,процент,г_Нур-Султан,,,,0.1
2019,процент,г_Алматы,,,,0.5
2019,процент,г_Шымкент,,,,0.7
2019,процент,,мужчины,,,2.3
2019,процент,Акмолинская,мужчины,,,3.3
2019,процент,Актюбинская,мужчины,,,1.5
2019,процент,Алматинская,мужчины,,,4.0
2019,процент,Атырауская,мужчины,,,0.3
2019,процент,Западно-Казахстанская,мужчины,,,3.0
2019,процент,Жымбылская,мужчины,,,1.2
2019,процент,Карагандинская,мужчины,,,2.0
2019,процент,Костанайская,мужчины,,,4.5
2019,процент,Кызылординская,мужчины,,,4.5
2019,процент,Мангистауская,мужчины,,,1.3
2019,процент,Павлодарская,мужчины,,,1.5
2019,процент,Северо-Казахстанская,мужчины,,,0.8
2019,процент,Туркестанская,мужчины,,,3.5
2019,процент,Восточно-Казахстанская,мужчины,,,3.3
2019,процент,г_Нур-Султан,мужчины,,,0.2
2019,процент,г_Алматы,мужчины,,,0.5
2019,процент,г_Шымкент,мужчины,,,0.8
2019,процент,,женщины,,,2.0
2019,процент,Акмолинская,женщины,,,4.4
2019,процент,Актюбинская,женщины,,,1.6
2019,процент,Алматинская,женщины,,,3.5
2019,процент,Атырауская,женщины,,,0.4
2019,процент,Западно-Казахстанская,женщины,,,3.8
2019,процент,Жымбылская,женщины,,,1.7
2019,процент,Карагандинская,женщины,,,1.6
2019,процент,Костанайская,женщины,,,3.8
2019,процент,Кызылординская,женщины,,,3.0
2019,процент,Мангистауская,женщины,,,1.3
2019,процент,Павлодарская,женщины,,,1.5
2019,процент,Северо-Казахстанская,женщины,,,0.6
2019,процент,Туркестанская,женщины,,,1.7
2019,процент,Восточно-Казахстанская,женщины,,,3.4
2019,процент,г_Нур-Султан,женщины,,,0.0
2019,процент,г_Алматы,женщины,,,0.5
2019,процент,г_Шымкент,женщины,,,0.7
2019,процент,,,Город,,1.1
2019,процент,Акмолинская,,Город,,2.0
2019,процент,Актюбинская,,Город,,0.8
2019,процент,Алматинская,,Город,,3.0
2019,процент,Атырауская,,Город,,0.4
2019,процент,Западно-Казахстанская,,Город,,1.4
2019,процент,Жымбылская,,Город,,2.8
2019,процент,Карагандинская,,Город,,1.9
2019,процент,Костанайская,,Город,,2.7
2019,процент,Кызылординская,,Город,,1.2
2019,процент,Мангистауская,,Город,,0.5
2019,процент,Павлодарская,,Город,,0.2
2019,процент,Северо-Казахстанская,,Город,,0.8
2019,процент,Туркестанская,,Город,,3.8
2019,процент,Восточно-Казахстанская,,Город,,0.6
2019,процент,г_Нур-Султан,,Город,,0.1
2019,процент,г_Алматы,,Город,,0.5
2019,процент,г_Шымкент,,Город,,0.7
2019,процент,,,сельское население,,3.6
2019,процент,Акмолинская,,сельское население,,5.5
2019,процент,Актюбинская,,сельское население,,3.5
2019,процент,Алматинская,,сельское население,,4.0
2019,процент,Атырауская,,сельское население,,0.4
2019,процент,Западно-Казахстанская,,сельское население,,5.3
2019,процент,Жымбылская,,сельское население,,0.5
2019,процент,Карагандинская,,сельское население,,1.6
2019,процент,Костанайская,,сельское население,,5.8
2019,процент,Кызылординская,,сельское население,,5.8
2019,процент,Мангистауская,,сельское население,,1.9
2019,процент,Павлодарская,,сельское население,,4.3
2019,процент,Северо-Казахстанская,,сельское население,,0.6
2019,процент,Туркестанская,,сельское население,,2.5
2019,процент,Восточно-Казахстанская,,сельское население,,7.7
2019,процент,,,,15,35.6
2019,процент,,,,16-24,2.6
2019,процент,,,,25-28,1.6
2019,процент,,,,29-34,1.6
2019,процент,,,,35-44,1.9
2019,процент,,,,45-54,2.3
2019,процент,,,,55-64,3.2
2019,процент,,,,65 и старше,8.4
2019,процент,Акмолинская,,,16-24,4.8
2019,процент,Акмолинская,,,25-28,3.4
2019,процент,Акмолинская,,,29-34,3.1
2019,процент,Акмолинская,,,35-44,3.1
2019,процент,Акмолинская,,,45-54,3.1
2019,процент,Акмолинская,,,55-64,4.8
2019,процент,Акмолинская,,,65 и старше,11.5
2019,процент,Актюбинская,,,16-24,1.2
2019,процент,Актюбинская,,,25-28,1.2
2019,процент,Актюбинская,,,29-34,0.9
2019,процент,Актюбинская,,,35-44,1.7
2019,процент,Актюбинская,,,45-54,2.6
2019,процент,Актюбинская,,,55-64,2.1
2019,процент,Актюбинская,,,65 и старше,1.4
2019,процент,Алматинская,,,16-24,5.1
2019,процент,Алматинская,,,25-28,1.9
2019,процент,Алматинская,,,29-34,1.9
2019,процент,Алматинская,,,35-44,3.0
2019,процент,Алматинская,,,45-54,4.5
2019,процент,Алматинская,,,55-64,8.3
2019,процент,Алматинская,,,65 и старше,8.3
2019,процент,Атырауская,,,16-24,0.9
2019,процент,Атырауская,,,25-28,0.2
2019,процент,Атырауская,,,29-34,0.2
2019,процент,Атырауская,,,35-44,0.1
2019,процент,Атырауская,,,45-54,0.6
2019,процент,Атырауская,,,55-64,0.7
2019,процент,Западно-Казахстанская,,,16-24,3.7
2019,процент,Западно-Казахстанская,,,25-28,3.1
2019,процент,Западно-Казахстанская,,,29-34,2.8
2019,процент,Западно-Казахстанская,,,35-44,2.6
2019,процент,Западно-Казахстанская,,,45-54,3.2
2019,процент,Западно-Казахстанская,,,55-64,5.5
2019,процент,Жымбылская,,,16-24,2.3
2019,процент,Жымбылская,,,25-28,1.7
2019,процент,Жымбылская,,,29-34,0.3
2019,процент,Жымбылская,,,35-44,0.6
2019,процент,Жымбылская,,,45-54,0.9
2019,процент,Жымбылская,,,55-64,2.6
2019,процент,Жымбылская,,,65 и старше,26.4
2019,процент,Карагандинская,,,16-24,1.8
2019,процент,Карагандинская,,,25-28,0.8
2019,процент,Карагандинская,,,29-34,1.6
2019,процент,Карагандинская,,,35-44,2.4
2019,процент,Карагандинская,,,45-54,1.5
2019,процент,Карагандинская,,,55-64,1.9
2019,процент,Карагандинская,,,65 и старше,7.3
2019,процент,Костанайская,,,15,40.3
2019,процент,Костанайская,,,16-24,4.3
2019,процент,Костанайская,,,25-28,3.1
2019,процент,Костанайская,,,29-34,3.8
2019,процент,Костанайская,,,35-44,3.8
2019,процент,Костанайская,,,45-54,4.3
2019,процент,Костанайская,,,55-64,5.0
2019,процент,Костанайская,,,65 и старше,8.1
2019,процент,Кызылординская,,,16-24,5.0
2019,процент,Кызылординская,,,25-28,3.4
2019,процент,Кызылординская,,,29-34,3.8
2019,процент,Кызылординская,,,35-44,4.0
2019,процент,Кызылординская,,,45-54,3.5
2019,процент,Кызылординская,,,55-64,2.2
2019,процент,Мангистауская,,,16-24,1.2
2019,процент,Мангистауская,,,25-28,1.4
2019,процент,Мангистауская,,,29-34,0.7
2019,процент,Мангистауская,,,35-44,1.5
2019,процент,Мангистауская,,,45-54,1.5
2019,процент,Мангистауская,,,55-64,2.5
2019,процент,Павлодарская,,,16-24,1.7
2019,процент,Павлодарская,,,25-28,0.9
2019,процент,Павлодарская,,,29-34,1.2
2019,процент,Павлодарская,,,35-44,1.5
2019,процент,Павлодарская,,,45-54,1.5
2019,процент,Павлодарская,,,55-64,1.9
2019,процент,Северо-Казахстанская,,,16-24,0.7
2019,процент,Северо-Казахстанская,,,25-28,1.1
2019,процент,Северо-Казахстанская,,,29-34,0.3
2019,процент,Северо-Казахстанская,,,35-44,0.8
2019,процент,Северо-Казахстанская,,,45-54,0.5
2019,процент,Северо-Казахстанская,,,55-64,0.7
2019,процент,Северо-Казахстанская,,,65 и старше,1.2
2019,процент,Туркестанская,,,16-24,2.7
2019,процент,Туркестанская,,,25-28,2.1
2019,процент,Туркестанская,,,29-34,2.4
2019,процент,Туркестанская,,,35-44,2.7
2019,процент,Туркестанская,,,45-54,3.2
2019,процент,Туркестанская,,,55-64,3.6
2019,процент,Туркестанская,,,65 и старше,7.7
2019,процент,Восточно-Казахстанская,,,16-24,4.2
2019,процент,Восточно-Казахстанская,,,25-28,2.4
2019,процент,Восточно-Казахстанская,,,29-34,2.6
2019,процент,Восточно-Казахстанская,,,35-44,2.9
2019,процент,Восточно-Казахстанская,,,45-54,3.8
2019,процент,Восточно-Казахстанская,,,55-64,4.0
2019,процент,Восточно-Казахстанская,,,65 и старше,13.6
2019,процент,г_Нур-Султан,,,35-44,0.3
2019,процент,г_Нур-Султан,,,45-54,0.2
2019,процент,г_Алматы,,,16-24,0.5
2019,процент,г_Алматы,,,25-28,0.4
2019,процент,г_Алматы,,,29-34,0.5
2019,процент,г_Алматы,,,35-44,0.5
2019,процент,г_Алматы,,,45-54,0.4
2019,процент,г_Алматы,,,55-64,0.9
2019,процент,г_Алматы,,,65 и старше,2.4
2019,процент,г_Шымкент,,,16-24,0.9
2019,процент,г_Шымкент,,,25-28,1.0
2019,процент,г_Шымкент,,,29-34,1.3
2019,процент,г_Шымкент,,,35-44,0.5
2019,процент,г_Шымкент,,,45-54,0.6
2019,процент,г_Шымкент,,,55-64,0.4
