Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2017,PER_100000_POP,,,F,1.89
2017,PER_100000_POP,KZAKM,,F,4.21
2017,PER_100000_POP,KZAKT,,F,0.45
2017,PER_100000_POP,KZALM,,F,2.47
2017,PER_100000_POP,KZATY,,F,0.32
2017,PER_100000_POP,KZZAP,,F,0.9
2017,PER_100000_POP,KZZHA,,F,1.06
2017,PER_100000_POP,KZKAR,,F,2.06
2017,PER_100000_POP,KZKUS,,F,2.38
2017,PER_100000_POP,KZKZY,,F,1.03
2017,PER_100000_POP,KZMAN,,F,0.31
2017,PER_100000_POP,KZONT,,F,2.47
2017,PER_100000_POP,KZPAV,,F,0.75
2017,PER_100000_POP,KZSEV,,F,3.07
2017,PER_100000_POP,KZVOS,,F,1.93
2017,PER_100000_POP,KZNS,,F,2.5
2017,PER_100000_POP,KZALA,,F,1.76
2017,PER_100000_POP,,U,F,1.83
2017,PER_100000_POP,KZAKM,U,F,3.25
2017,PER_100000_POP,KZAKT,U,F,0.71
2017,PER_100000_POP,KZALM,U,F,2.86
2017,PER_100000_POP,KZATY,U,F,0.65
2017,PER_100000_POP,KZZAP,U,F,1.13
2017,PER_100000_POP,KZZHA,U,F,0.43
2017,PER_100000_POP,KZKAR,U,F,2.21
2017,PER_100000_POP,KZKUS,U,F,1.96
2017,PER_100000_POP,KZKZY,U,F,2.28
2017,PER_100000_POP,KZMAN,U,F,0.74
2017,PER_100000_POP,KZONT,U,F,2.51
2017,PER_100000_POP,KZPAV,U,F,0.7
2017,PER_100000_POP,KZSEV,U,F,1.46
2017,PER_100000_POP,KZVOS,U,F,1.54
2017,PER_100000_POP,KZNS,U,F,2.5
2017,PER_100000_POP,KZALA,U,F,1.76
2017,PER_100000_POP,,R,F,1.98
2017,PER_100000_POP,KZAKM,R,F,5.12
2017,PER_100000_POP,KZAKT,R,F,0.0
2017,PER_100000_POP,KZALM,R,F,2.35
2017,PER_100000_POP,KZATY,R,F,0.0
2017,PER_100000_POP,KZZAP,R,F,0.64
2017,PER_100000_POP,KZZHA,R,F,1.5
2017,PER_100000_POP,KZKAR,R,F,1.43
2017,PER_100000_POP,KZKUS,R,F,2.9
2017,PER_100000_POP,KZKZY,R,F,0.0
2017,PER_100000_POP,KZMAN,R,F,0.0
2017,PER_100000_POP,KZONT,R,F,2.43
2017,PER_100000_POP,KZPAV,R,F,0.9
2017,PER_100000_POP,KZSEV,R,F,4.47
2017,PER_100000_POP,KZVOS,R,F,2.57
2018,PER_100000_POP,,,,2.77
2018,PER_100000_POP,KZAKM,,,6.36
2018,PER_100000_POP,KZAKT,,,2.08
2018,PER_100000_POP,KZALM,,,3.45
2018,PER_100000_POP,KZATY,,,0.8
2018,PER_100000_POP,KZZAP,,,3.54
2018,PER_100000_POP,KZZHA,,,1.87
2018,PER_100000_POP,KZKAR,,,3.04
2018,PER_100000_POP,KZKUS,,,3.32
2018,PER_100000_POP,KZKZY,,,0.51
2018,PER_100000_POP,KZMAN,,,2.09
2018,PER_100000_POP,KZPAV,,,1.72
2018,PER_100000_POP,KZSEV,,,3.41
2018,PER_100000_POP,KZYUZ,,,2.52
2018,PER_100000_POP,KZVOS,,,2.9
2018,PER_100000_POP,KZNS,,,2.85
2018,PER_100000_POP,KZALA,,,3.06
2018,PER_100000_POP,KZSHY,,,2.55
2018,PER_100000_POP,,U,,2.84
2018,PER_100000_POP,KZAKM,U,,6.89
2018,PER_100000_POP,KZAKT,U,,2.3
2018,PER_100000_POP,KZALM,U,,5.42
2018,PER_100000_POP,KZATY,U,,0.31
2018,PER_100000_POP,KZZAP,U,,2.38
2018,PER_100000_POP,KZZHA,U,,2.24
2018,PER_100000_POP,KZKAR,U,,3.64
2018,PER_100000_POP,KZKUS,U,,3.37
2018,PER_100000_POP,KZKZY,U,,0.86
2018,PER_100000_POP,KZMAN,U,,3.33
2018,PER_100000_POP,KZPAV,U,,2.25
2018,PER_100000_POP,KZSEV,U,,0.79
2018,PER_100000_POP,KZYUZ,U,,2.31
2018,PER_100000_POP,KZVOS,U,,2.01
2018,PER_100000_POP,KZNS,U,,2.85
2018,PER_100000_POP,KZALA,U,,3.06
2018,PER_100000_POP,KZSHY,U,,2.55
2018,PER_100000_POP,,R,,2.67
2018,PER_100000_POP,KZAKM,R,,5.89
2018,PER_100000_POP,KZAKT,R,,1.57
2018,PER_100000_POP,KZALM,R,,2.87
2018,PER_100000_POP,KZATY,R,,1.34
2018,PER_100000_POP,KZZAP,R,,4.79
2018,PER_100000_POP,KZZHA,R,,1.63
2018,PER_100000_POP,KZKAR,R,,0.71
2018,PER_100000_POP,KZKUS,R,,3.25
2018,PER_100000_POP,KZKZY,R,,0.23
2018,PER_100000_POP,KZMAN,R,,1.25
2018,PER_100000_POP,KZPAV,R,,0.45
2018,PER_100000_POP,KZSEV,R,,5.59
2018,PER_100000_POP,KZYUZ,R,,2.58
2018,PER_100000_POP,KZVOS,R,,4.31
2018,PER_100000_POP,,,M,3.89
2018,PER_100000_POP,KZAKM,,M,9.49
2018,PER_100000_POP,KZAKT,,M,3.11
2018,PER_100000_POP,KZALM,,M,4.38
2018,PER_100000_POP,KZATY,,M,0.65
2018,PER_100000_POP,KZZAP,,M,5.08
2018,PER_100000_POP,KZZHA,,M,2.36
2018,PER_100000_POP,KZKAR,,M,4.74
2018,PER_100000_POP,KZKUS,,M,5.06
2018,PER_100000_POP,KZKZY,,M,0.51
2018,PER_100000_POP,KZMAN,,M,2.1
2018,PER_100000_POP,KZPAV,,M,3.08
2018,PER_100000_POP,KZSEV,,M,4.13
2018,PER_100000_POP,KZYUZ,,M,2.79
2018,PER_100000_POP,KZVOS,,M,4.25
2018,PER_100000_POP,KZNS,,M,4.14
2018,PER_100000_POP,KZALA,,M,4.91
2018,PER_100000_POP,KZSHY,,M,4.45
2018,PER_100000_POP,,U,M,4.34
2018,PER_100000_POP,KZAKM,U,M,11.58
2018,PER_100000_POP,KZAKT,U,M,3.45
2018,PER_100000_POP,KZALM,U,M,7.71
2018,PER_100000_POP,KZATY,U,M,0.0
2018,PER_100000_POP,KZZAP,U,M,4.48
2018,PER_100000_POP,KZZHA,U,M,3.31
2018,PER_100000_POP,KZKAR,U,M,5.66
2018,PER_100000_POP,KZKUS,U,M,5.05
2018,PER_100000_POP,KZKZY,U,M,1.17
2018,PER_100000_POP,KZMAN,U,M,3.7
2018,PER_100000_POP,KZPAV,U,M,4.47
2018,PER_100000_POP,KZSEV,U,M,0.87
2018,PER_100000_POP,KZYUZ,U,M,1.53
2018,PER_100000_POP,KZVOS,U,M,3.06
2018,PER_100000_POP,KZNS,U,M,4.14
2018,PER_100000_POP,KZALA,U,M,4.91
2018,PER_100000_POP,KZSHY,U,M,4.45
2018,PER_100000_POP,,R,M,3.3
2018,PER_100000_POP,KZAKM,R,M,7.72
2018,PER_100000_POP,KZAKT,R,M,2.34
2018,PER_100000_POP,KZALM,R,M,3.45
2018,PER_100000_POP,KZATY,R,M,1.32
2018,PER_100000_POP,KZZAP,R,M,5.68
2018,PER_100000_POP,KZZHA,R,M,1.76
2018,PER_100000_POP,KZKAR,R,M,1.41
2018,PER_100000_POP,KZKUS,R,M,5.08
2018,PER_100000_POP,KZKZY,R,M,0.0
2018,PER_100000_POP,KZMAN,R,M,1.01
2018,PER_100000_POP,KZPAV,R,M,0.0
2018,PER_100000_POP,KZSEV,R,M,6.6
2018,PER_100000_POP,KZYUZ,R,M,3.1
2018,PER_100000_POP,KZVOS,R,M,5.99
2018,PER_100000_POP,,,F,1.72
2018,PER_100000_POP,KZAKM,,F,3.42
2018,PER_100000_POP,KZAKT,,F,1.12
2018,PER_100000_POP,KZALM,,F,2.54
2018,PER_100000_POP,KZATY,,F,0.94
2018,PER_100000_POP,KZZAP,,F,2.09
2018,PER_100000_POP,KZZHA,,F,1.4
2018,PER_100000_POP,KZKAR,,F,1.52
2018,PER_100000_POP,KZKUS,,F,1.74
2018,PER_100000_POP,KZKZY,,F,0.51
2018,PER_100000_POP,KZMAN,,F,2.08
2018,PER_100000_POP,KZPAV,,F,0.5
2018,PER_100000_POP,KZSEV,,F,2.75
2018,PER_100000_POP,KZYUZ,,F,2.25
2018,PER_100000_POP,KZVOS,,F,1.66
2018,PER_100000_POP,KZNS,,F,1.64
2018,PER_100000_POP,KZALA,,F,1.51
2018,PER_100000_POP,KZSHY,,F,0.79
2018,PER_100000_POP,,U,F,1.5
2018,PER_100000_POP,KZAKM,U,F,2.71
2018,PER_100000_POP,KZAKT,U,F,1.26
2018,PER_100000_POP,KZALM,U,F,3.33
2018,PER_100000_POP,KZATY,U,F,0.59
2018,PER_100000_POP,KZZAP,U,F,0.56
2018,PER_100000_POP,KZZHA,U,F,1.28
2018,PER_100000_POP,KZKAR,U,F,1.88
2018,PER_100000_POP,KZKUS,U,F,1.95
2018,PER_100000_POP,KZKZY,U,F,0.56
2018,PER_100000_POP,KZMAN,U,F,2.96
2018,PER_100000_POP,KZPAV,U,F,0.35
2018,PER_100000_POP,KZSEV,U,F,0.73
2018,PER_100000_POP,KZYUZ,U,F,3.1
2018,PER_100000_POP,KZVOS,U,F,1.1
2018,PER_100000_POP,KZNS,U,F,1.64
2018,PER_100000_POP,KZALA,U,F,1.51
2018,PER_100000_POP,KZSHY,U,F,0.79
2018,PER_100000_POP,,R,F,2.04
2018,PER_100000_POP,KZAKM,R,F,4.08
2018,PER_100000_POP,KZAKT,R,F,0.79
2018,PER_100000_POP,KZALM,R,F,2.3
2018,PER_100000_POP,KZATY,R,F,1.35
2018,PER_100000_POP,KZZAP,R,F,3.87
2018,PER_100000_POP,KZZHA,R,F,1.49
2018,PER_100000_POP,KZKAR,R,F,0.0
2018,PER_100000_POP,KZKUS,R,F,1.48
2018,PER_100000_POP,KZKZY,R,F,0.46
2018,PER_100000_POP,KZMAN,R,F,1.49
2018,PER_100000_POP,KZPAV,R,F,0.9
2018,PER_100000_POP,KZSEV,R,F,4.58
2018,PER_100000_POP,KZYUZ,R,F,2.04
2018,PER_100000_POP,KZVOS,R,F,2.63
2019,PER_100000_POP,,,,2.3334105555391416
2019,PER_100000_POP,KZAKM,,,4.744726913853383
2019,PER_100000_POP,KZAKT,,,2.2840332372516685
2019,PER_100000_POP,KZALM,,,2.539894042458725
2019,PER_100000_POP,KZATY,,,0.4690904570582868
2019,PER_100000_POP,KZZAP,,,3.360910623456559
2019,PER_100000_POP,KZZHA,,,0.7093648125791663
2019,PER_100000_POP,KZKAR,,,3.411465572868542
2019,PER_100000_POP,KZKUS,,,2.75649153757098
2019,PER_100000_POP,KZKZY,,,0.5006677656324122
2019,PER_100000_POP,KZMAN,,,1.1619504791230175
2019,PER_100000_POP,KZPAV,,,2.1248029577257173
2019,PER_100000_POP,KZSEV,,,2.7191843897062555
2019,PER_100000_POP,KZYUZ,,,1.5999976000036
2019,PER_100000_POP,KZVOS,,,2.40163835401896
2019,PER_100000_POP,KZNS,,,2.43842965130456
2019,PER_100000_POP,KZALA,,,2.704510009073366
2019,PER_100000_POP,KZSHY,,,3.4192426182215345
2019,PER_100000_POP,,U,,2.500122815073711
2019,PER_100000_POP,KZAKM,U,,4.882349731327166
2019,PER_100000_POP,KZAKT,U,,2.7363986900698505
2019,PER_100000_POP,KZALM,U,,3.740530407211743
2019,PER_100000_POP,KZATY,U,,0.0
2019,PER_100000_POP,KZZAP,U,,2.92544360695495
2019,PER_100000_POP,KZZHA,U,,0.6702869610194618
2019,PER_100000_POP,KZKAR,U,,3.461769538158949
2019,PER_100000_POP,KZKUS,U,,2.590363846491053
2019,PER_100000_POP,KZKZY,U,,0.5632739736444108
2019,PER_100000_POP,KZMAN,U,,1.8258103859397996
2019,PER_100000_POP,KZPAV,U,,1.8818375390834132
2019,PER_100000_POP,KZSEV,U,,1.5825946243217095
2019,PER_100000_POP,KZYUZ,U,,1.2579470806822095
2019,PER_100000_POP,KZVOS,U,,2.0013161596861937
2019,PER_100000_POP,KZNS,U,,2.43842965130456
2019,PER_100000_POP,KZALA,U,,2.704510009073366
2019,PER_100000_POP,KZSHY,U,,3.4192426182215345
2019,PER_100000_POP,,R,,2.0979370437760627
2019,PER_100000_POP,KZAKM,R,,4.621689073299988
2019,PER_100000_POP,KZAKT,R,,1.1792939567081189
2019,PER_100000_POP,KZALM,R,,2.197321339725655
2019,PER_100000_POP,KZATY,R,,1.0360421807306517
2019,PER_100000_POP,KZZAP,R,,3.836856846871044
2019,PER_100000_POP,KZZHA,R,,0.7350779182593355
2019,PER_100000_POP,KZKAR,R,,3.214257015562361
2019,PER_100000_POP,KZKUS,R,,2.982549374749195
2019,PER_100000_POP,KZKZY,R,,0.4505864382493816
2019,PER_100000_POP,KZMAN,R,,0.723507855486541
2019,PER_100000_POP,KZPAV,R,,2.707391856616528
2019,PER_100000_POP,KZSEV,R,,3.680326813020996
2019,PER_100000_POP,KZYUZ,R,,1.6848358533069585
2019,PER_100000_POP,KZVOS,R,,3.0498207277253484
2019,PER_100000_POP,,,M,3.1090975649302712
2019,PER_100000_POP,KZAKM,,M,8.657186581919326
2019,PER_100000_POP,KZAKT,,M,3.29881749174412
2019,PER_100000_POP,KZALM,,M,2.664604723159905
2019,PER_100000_POP,KZATY,,M,0.9513646533147924
2019,PER_100000_POP,KZZAP,,M,3.779075260283809
2019,PER_100000_POP,KZZHA,,M,1.2596622845415144
2019,PER_100000_POP,KZKAR,,M,4.892173439778873
2019,PER_100000_POP,KZKUS,,M,4.111727735901309
2019,PER_100000_POP,KZKZY,,M,0.7484908553129752
2019,PER_100000_POP,KZMAN,,M,2.040364234163859
2019,PER_100000_POP,KZPAV,,M,3.0848487652892818
2019,PER_100000_POP,KZSEV,,M,4.168521974742546
2019,PER_100000_POP,KZYUZ,,M,1.4789923920631352
2019,PER_100000_POP,KZVOS,,M,3.3543923099031576
2019,PER_100000_POP,KZNS,,M,2.634649403440099
2019,PER_100000_POP,KZALA,,M,3.937582370748858
2019,PER_100000_POP,KZSHY,,M,3.857824937995616
2019,PER_100000_POP,,U,M,3.5783562243844447
2019,PER_100000_POP,KZAKM,U,M,9.141129904597076
2019,PER_100000_POP,KZAKT,U,M,4.38751919539648
2019,PER_100000_POP,KZALM,U,M,4.603627658594974
2019,PER_100000_POP,KZATY,U,M,0.0
2019,PER_100000_POP,KZZAP,U,M,3.7640327847255546
2019,PER_100000_POP,KZZHA,U,M,1.4103046257991725
2019,PER_100000_POP,KZKAR,U,M,5.074462863226636
2019,PER_100000_POP,KZKUS,U,M,3.896002701228539
2019,PER_100000_POP,KZKZY,U,M,1.1472461789531951
2019,PER_100000_POP,KZMAN,U,M,2.926211908950916
2019,PER_100000_POP,KZPAV,U,M,3.669582625749461
2019,PER_100000_POP,KZSEV,U,M,3.478548227897087
2019,PER_100000_POP,KZYUZ,U,M,1.997727584872208
2019,PER_100000_POP,KZVOS,U,M,2.799423827677649
2019,PER_100000_POP,KZNS,U,M,2.634649403440099
2019,PER_100000_POP,KZALA,U,M,3.937582370748858
2019,PER_100000_POP,KZSHY,U,M,3.857824937995616
2019,PER_100000_POP,,R,M,2.487314050603886
2019,PER_100000_POP,KZAKM,R,M,8.247826568826824
2019,PER_100000_POP,KZAKT,R,M,0.7806431719093361
2019,PER_100000_POP,KZALM,R,M,2.135508034220888
2019,PER_100000_POP,KZATY,R,M,2.052474942701741
2019,PER_100000_POP,KZZAP,R,M,3.794238448915322
2019,PER_100000_POP,KZZHA,R,M,1.1662334595295123
2019,PER_100000_POP,KZKAR,R,M,4.23320739541332
2019,PER_100000_POP,KZKUS,R,M,4.384871098492427
2019,PER_100000_POP,KZKZY,R,M,0.4415478902841802
2019,PER_100000_POP,KZMAN,R,M,1.4536257059169837
2019,PER_100000_POP,KZPAV,R,M,1.7965900720432617
2019,PER_100000_POP,KZSEV,R,M,4.701394299223598
2019,PER_100000_POP,KZYUZ,R,M,1.3513903656923758
2019,PER_100000_POP,KZVOS,R,M,4.183806008325774
2019,PER_100000_POP,,,F,1.6037722400232788
2019,PER_100000_POP,KZAKM,,F,1.0538046298906414
2019,PER_100000_POP,KZAKT,,F,1.3296413624835042
2019,PER_100000_POP,KZALM,,F,2.417687414292981
2019,PER_100000_POP,KZATY,,F,0.0
2019,PER_100000_POP,KZZAP,,F,2.966949664215472
2019,PER_100000_POP,KZZHA,,F,0.1748053105853356
2019,PER_100000_POP,KZKAR,,F,2.072965626083988
2019,PER_100000_POP,KZKUS,,F,1.530989970922126
2019,PER_100000_POP,KZKZY,,F,0.2511764476868532
2019,PER_100000_POP,KZMAN,,F,0.2895013773028025
2019,PER_100000_POP,KZPAV,,F,1.2612583069625245
2019,PER_100000_POP,KZSEV,,F,1.3900786610762337
2019,PER_100000_POP,KZYUZ,,F,1.7244894750349715
2019,PER_100000_POP,KZVOS,,F,1.5315950657576418
2019,PER_100000_POP,KZNS,,F,2.2573755404677978
2019,PER_100000_POP,KZALA,,F,1.6629738864188837
2019,PER_100000_POP,KZSHY,,F,3.012541587195192
2019,PER_100000_POP,,U,F,1.5370138702402238
2019,PER_100000_POP,KZAKM,U,F,1.0863690558638128
2019,PER_100000_POP,KZAKT,U,F,1.2309226226652858
2019,PER_100000_POP,KZALM,U,F,2.950337392154631
2019,PER_100000_POP,KZATY,U,F,0.0
2019,PER_100000_POP,KZZAP,U,F,2.1926819240783884
2019,PER_100000_POP,KZZHA,U,F,0.0
2019,PER_100000_POP,KZKAR,U,F,2.050108057778879
2019,PER_100000_POP,KZKUS,U,F,1.4768103849306269
2019,PER_100000_POP,KZKZY,U,F,0.0
2019,PER_100000_POP,KZMAN,U,F,0.7290994528108606
2019,PER_100000_POP,KZPAV,U,F,0.35
2019,PER_100000_POP,KZSEV,U,F,0.0
2019,PER_100000_POP,KZYUZ,U,F,0.5069824153149248
2019,PER_100000_POP,KZVOS,U,F,1.3143396647995742
2019,PER_100000_POP,KZNS,U,F,2.2573755404677978
2019,PER_100000_POP,KZALA,U,F,1.6629738864188837
2019,PER_100000_POP,KZSHY,U,F,3.012541587195192
2019,PER_100000_POP,,R,F,1.7039702900983205
2019,PER_100000_POP,KZAKM,R,F,1.0231356549986572
2019,PER_100000_POP,KZAKT,R,F,1.5836566632354103
2019,PER_100000_POP,KZALM,R,F,2.259078672414767
2019,PER_100000_POP,KZATY,R,F,0.0
2019,PER_100000_POP,KZZAP,R,F,3.880443534696016
2019,PER_100000_POP,KZZHA,R,F,0.2965462738219329
2019,PER_100000_POP,KZKAR,R,F,2.1697308087309968
2019,PER_100000_POP,KZKUS,R,F,1.6097313626644272
2019,PER_100000_POP,KZKZY,R,F,0.4600027600165601
2019,PER_100000_POP,KZMAN,R,F,0.0
2019,PER_100000_POP,KZPAV,R,F,3.626686976113733
2019,PER_100000_POP,KZSEV,R,F,2.666764448029761
2019,PER_100000_POP,KZYUZ,R,F,2.0290316383098927
2019,PER_100000_POP,KZVOS,R,F,1.9105663874055463
